system:index,B4,EVI2,MSR,NDGI,RDVI,estimateLAI,.geo
8_107,169.0,2.127066811797025,3.5195171758671946,0.43853820598006643,54.5577712195235,3.218,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_144,166.0,2.13917394190024,3.603560696280364,0.3603082851637765,55.2260776495269,3.27,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_172,184.0,2.122402738273152,3.4879064548880794,0.42857142857142855,56.469579134337934,3.244,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_234,190.0,2.0893627824320893,3.280924641882135,0.37293729372937295,54.3260951913202,3.225,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_267,169.0,2.1539700860866637,3.711813178804171,0.4121739130434783,57.22007029692024,3.269,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_280,177.0,2.03484783011297,2.987267872208458,0.354014598540146,48.21719291994545,3.096,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_291,194.0,2.0351292011484547,2.9883851989051107,0.3554817275747508,50.4965103841405,3.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_321,208.0,2.1028666277869994,3.3622065693690106,0.35303265940902023,58.099398330910674,3.159,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_356,209.0,2.0535310947146517,3.0817014934142,0.32689210950080516,53.87335007980716,3.152,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_421,168.0,2.0757962161200405,3.2031734043061637,0.4084507042253521,50.0,3.179,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_448,176.0,2.123246341831347,3.493682434060268,0.35766423357664234,55.31020005896745,3.132,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_469,192.0,2.143262473263783,3.632314036562432,0.4394160583941606,59.81802956034556,3.205,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_568,214.0,2.108330107943061,3.3962600928218882,0.3630952380952381,59.46521053832919,3.238,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_674,192.0,2.127659574468085,3.5230889150373037,0.350253807106599,58.20472739616719,3.101,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_678,175.0,2.1410503493134185,3.6167397278042124,0.4345718901453958,56.88910298477462,3.171,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_715,150.0,2.1223765888264854,3.488503833870109,0.40476190476190477,50.99385517960163,3.095,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_729,168.0,2.0832119340364783,3.2454457391196896,0.3696060037523452,50.58976334392159,3.131,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_772,191.0,2.124948101674586,3.5047967453901276,0.3536379018612521,57.78304258028699,3.113,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_833,168.0,2.09797088415491,3.332875433682525,0.3563218390804598,51.807184316261086,3.163,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_918,164.0,2.1519712904351294,3.69691128399889,0.4235500878734622,56.1644578420902,3.187,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_967,184.0,2.126187180833293,3.5132654716281984,0.3543859649122807,56.83697305095617,3.228,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_976,143.0,2.0929416482855427,3.3031944549930015,0.3544018058690745,47.41631637318537,3.148,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1028,176.0,2.128108403236214,3.5264374914093715,0.411371237458194,55.77420104179774,3.096,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1076,208.0,2.0968990483129186,3.3256835831505818,0.4040114613180516,57.534413879762475,3.182,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1089,167.0,2.1073775470760396,3.3910633251808733,0.42710120068610635,52.45890317187223,3.184,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1106,187.0,2.1017809795387463,3.3558308084779376,0.32368896925858953,54.99500038125652,3.229,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1214,184.0,2.1321561076410087,3.554023543503328,0.4074074074074074,57.42696230865777,3.174,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1228,158.0,2.11886012123959,3.465054183406904,0.4416961130742049,52.021017053069926,3.218,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1257,202.0,2.1021333703549447,3.357763074089847,0.32441471571906355,57.18758615211779,3.203,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1269,177.0,2.02991452991453,2.9631066966794544,0.3701067615658363,47.868355294706156,3.126,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1287,156.0,2.1290556765510695,3.5333521869894526,0.41682242990654206,52.601845917535854,3.185,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1324,145.0,2.1486486486486487,3.6727382506000366,0.4117647058823529,52.50143027779467,3.209,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1336,163.0,2.1507473202153893,3.687799070214015,0.371868978805395,55.869294824069975,3.267,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1366,196.0,2.064519496789685,3.1403933560541253,0.3563218390804598,53.05857704862803,3.166,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1379,141.0,2.1132543311650673,3.4291106642977147,0.3961456102783726,48.68630235653251,3.206,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1445,206.0,2.089478859390364,3.2813662641005896,0.3823088455772114,56.5740914660895,3.187,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1447,150.0,2.141855901317634,3.6231302526895495,0.42418426103646834,52.75241833364302,3.109,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1491,195.0,2.101057438115838,3.351245032554859,0.38388625592417064,56.09037738135311,3.247,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1505,176.0,2.157517027014673,3.7386227381535084,0.34572490706319703,58.77087292082677,3.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1551,175.0,2.043084943268936,3.028470110174758,0.3761140819964349,48.534834731574264,3.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1562,156.0,2.1078113007026036,3.394051923645453,0.3797216699801193,50.74177049263528,3.167,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1596,212.0,2.1078708331522447,3.393391263301372,0.3546423135464231,59.14194380242016,3.207,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1605,196.0,2.1058723484669533,3.3810817786273297,0.35842880523731585,56.681775274837904,3.221,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1619,214.0,2.100950795250405,3.350314200705486,0.345565749235474,58.74487722665896,3.274,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1622,214.0,2.1110067056763335,3.4132341331520917,0.3841726618705036,59.7310952735951,3.146,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1630,154.0,2.128533393757435,3.5298433217364726,0.43068391866913125,52.217097068992764,3.162,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1664,151.0,2.0947564126804057,3.3138464881331613,0.3786008230452675,48.86513845435678,3.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1716,186.0,2.103272034874981,3.3650616766387405,0.39708265802269044,54.982726997635496,3.231,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1721,171.0,2.0853505724212567,3.257775824390034,0.3522727272727273,51.212868228701396,3.199,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1752,174.0,2.125940514063526,3.5117980716207216,0.3807829181494662,55.25024779666703,3.114,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1782,212.0,2.095022218232416,3.3143026721788784,0.32591414944356123,57.9071340271315,3.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1789,195.0,2.110785463071512,3.4121045620731456,0.38095238095238093,57.00097147580617,3.19,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1820,168.0,2.151284676515041,3.6916846400738366,0.38686131386861317,56.773253176601806,3.233,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1836,159.0,2.1551724137931036,3.721155385718694,0.38846153846153847,55.626510484184095,3.209,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1852,198.0,2.068727291336165,3.1633319989322652,0.31841652323580033,53.67681063550628,3.266,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1861,165.0,2.118517512897095,3.462639523326023,0.42807625649913345,53.127733536300454,3.166,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1896,160.0,2.155847436221268,3.7262564467028234,0.39622641509433965,55.86970265129274,3.116,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1958,194.0,2.103823825744854,3.368349142044867,0.37318255250403876,56.20178517702253,3.269,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1973,155.0,2.076243980738363,3.205986516935731,0.38,48.064251238859704,3.267,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1978,162.0,2.1139963064525156,3.4333194096133344,0.425531914893617,52.24340705193815,3.12,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1997,188.0,2.0363825966050637,2.994677309684806,0.38961038961038963,49.80307519239976,3.182,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2018,163.0,2.142654858143247,3.628532476221333,0.35952848722986247,55.064297698099736,3.134,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2132,144.0,2.135252483197526,3.576510072581993,0.32235294117647056,51.090587208074076,3.268,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2141,157.0,2.1364674533688617,3.5846601052046134,0.4163568773234201,53.45578249986467,3.21,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2184,142.0,2.1070244980180646,3.3894880833421586,0.4215885947046843,48.35312831010188,3.259,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2188,183.0,2.1071806767182695,3.389505617132928,0.43431221020092736,54.89186163214887,3.146,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2190,159.0,2.0885248890779797,3.2766000720315933,0.37524557956778,49.63840885360948,3.161,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2213,174.0,2.098357100254839,3.3351013192630066,0.33460803059273425,52.75569886814316,3.129,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2217,212.0,2.080719364282727,3.230393175000917,0.39514978601997147,56.593963326246566,3.142,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2229,190.0,2.0791048659901117,3.2214988607814345,0.371900826446281,53.445114961043025,3.188,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2244,162.0,2.1588604777684357,3.749268949591669,0.447098976109215,56.52883718919277,3.155,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2314,159.0,2.1565718054075993,3.731800619945671,0.3977272727272727,55.76908803651755,3.181,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2319,165.0,2.0804717826216783,3.2297646614095554,0.38202247191011235,49.91930928855091,3.138,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2328,194.0,2.1265771265771263,3.515722818920531,0.43191800878477304,58.397565554144485,3.158,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2330,219.0,2.0865678924721642,3.2641116779261874,0.416,58.057439402162146,3.103,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2335,183.0,2.142184557438795,3.6247138443450204,0.39901477832512317,58.289759985022634,3.146,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2399,183.0,2.0468559129777213,3.047531798664735,0.3920265780730897,49.91103370758008,3.209,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2403,150.0,2.178939432018095,3.91121166312347,0.38271604938271603,56.49677291950817,3.099,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2423,176.0,2.145861889681902,3.6514904747149206,0.3931034482758621,57.542161947622596,3.275,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2456,169.0,2.104082980245419,3.3704223727205513,0.38768115942028986,52.48457726561835,3.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2580,181.0,2.094409643627941,3.311106048233565,0.3535714285714286,53.459946384362375,3.197,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2612,185.0,2.1005579507988843,3.348345444891437,0.35986159169550175,54.590940500108594,3.156,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2625,197.0,2.0632585030470336,3.133557114186721,0.347682119205298,53.090195917986215,3.145,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2644,151.0,2.1104682861816197,3.4110037001099998,0.401980198019802,50.145043750653336,3.263,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2685,155.0,2.160929874133059,3.7654671774501645,0.41509433962264153,55.50810445208831,3.178,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2690,183.0,2.104588599563474,3.373292016331552,0.39901477832512317,54.65685168694845,3.123,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2713,160.0,2.121842908687205,3.4846961992982317,0.4139194139194139,52.61476784273648,3.113,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2716,219.0,2.0697733462585974,3.1688122329735546,0.3491827637444279,56.53904054359308,3.259,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2739,205.0,2.0601209982354423,3.116593429452881,0.4192634560906516,53.89519240216443,3.098,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2759,181.0,2.1565940188082187,3.7314628109593877,0.39867109634551495,59.49754375775326,3.178,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2761,202.0,2.0404618098241487,3.014824016216417,0.35152487961476725,51.93456977105712,3.108,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2772,203.0,2.032239727139841,2.974053780244533,0.33983739837398375,51.4329970228407,3.103,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2802,170.0,2.0706021951943043,3.1741501424559115,0.3761467889908257,49.88896995445206,3.229,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2808,162.0,2.158522699143522,3.746668747398629,0.4172661870503597,56.49370141975946,3.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2871,167.0,2.1416150007560866,3.6209623903656314,0.4098939929328622,55.63167928096013,3.254,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2877,170.0,2.119379437286353,3.468188210265201,0.40350877192982454,54.004031939928325,3.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2883,187.0,2.050257076670998,3.064980217802172,0.34385964912280703,50.71177538149899,3.153,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2892,182.0,2.1303497304260697,3.5416267599147364,0.41479099678456594,56.935600476556104,3.109,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2914,152.0,2.1587853866835363,3.7489611052257916,0.40039447731755423,54.75230155107331,3.134,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2968,162.0,2.1496774848900397,3.679875486367264,0.4305799648506151,55.59042559460898,3.137,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2997,192.0,2.1306882371548648,3.543768626738528,0.38164251207729466,58.51051417899089,3.239,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3001,177.0,2.138070992843076,3.5955025914252956,0.3432282003710575,56.9122938863151,3.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3007,158.0,2.161611588954278,3.770691110403824,0.4377224199288256,56.11238627475212,3.185,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3042,170.0,2.1376720901126407,3.5928332918862647,0.38294010889292196,55.73847345227713,3.141,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3067,187.0,2.092192222962242,3.2977422253194892,0.402555910543131,54.142561062707436,3.162,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3068,194.0,2.115983816211691,3.4455468277747503,0.389937106918239,57.353067741356156,3.177,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3074,169.0,2.152297878509641,3.699238261323466,0.4162348877374784,57.04634803515168,3.269,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3098,201.0,2.0828253767006393,3.242640687119285,0.3399014778325123,55.29299946171924,3.158,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3113,191.0,2.117897259952061,3.4580652249309027,0.3344947735191638,57.092906300493844,3.117,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3143,164.0,2.086173176080128,3.2627141245123483,0.3568627450980392,50.22169680045209,3.263,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3199,157.0,2.17766044650176,3.900279466877699,0.41527001862197394,57.65507095233663,3.261,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3232,178.0,2.0978185871238257,3.3317484857526325,0.3467889908256881,53.3106463496047,3.124,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3266,215.0,2.0807560137457046,3.230564314438991,0.3883357041251778,56.995686197633056,3.213,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3268,159.0,2.092242365837499,3.298602961589224,0.3333333333333333,49.9364820958305,3.249,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3276,170.0,2.1235370611183355,3.4957496266898973,0.42470389170896783,54.38802884497385,3.18,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3287,156.0,2.1137407687387335,3.4318196760501936,0.40458015267175573,51.24676629701255,3.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3337,171.0,2.0858223815213064,3.2605218909924325,0.4143835616438356,51.251479963736486,3.117,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3340,170.0,2.042654028436019,3.0263835765960443,0.3621013133208255,47.80698547869853,3.162,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3347,174.0,2.139940698974384,3.6088370887182406,0.3905429071803853,56.61530732280639,3.135,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3349,173.0,2.1105441277563326,3.4109689863842765,0.35447761194029853,53.673341939226404,3.265,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3361,176.0,2.0994814775217834,3.341920396238596,0.3408239700374532,53.155074402593755,3.226,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3368,190.0,2.1232238527836014,3.4932698209890005,0.38808373590982287,57.46187314537408,3.124,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3395,144.0,2.085165392680782,3.2573465914816,0.3424657534246575,46.99061232904742,3.234,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3468,185.0,2.1416382252559725,3.6207522495099593,0.4236760124610592,58.55004370532963,3.187,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3474,169.0,2.0914949185260885,3.293934072908573,0.39317773788150806,51.41767666244533,3.186,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3492,143.0,2.1191607779375903,3.4674424403725626,0.41030927835051545,49.52062828720262,3.165,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3527,202.0,2.0549717894300947,3.0893486372804806,0.3746130030959752,53.08098587491112,3.222,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3565,162.0,2.1321137127313454,3.5542003404264877,0.3493975903614458,53.886972378892686,3.181,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3584,159.0,2.1414764603082137,3.620163628020715,0.4351687388987567,54.272106848379224,3.111,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3595,181.0,2.132517766013259,3.5565810581209374,0.4075286415711948,56.9935815879195,3.215,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3625,172.0,2.1211650887267837,3.479929401437088,0.35094339622641507,54.48535052317783,3.159,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3648,163.0,2.1760188599971992,3.8864404850051053,0.42504409171075835,58.559445278446404,3.256,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3747,189.0,2.080180556280332,3.227648977033911,0.3426086956521739,53.395291842228346,3.148,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3790,177.0,2.112177672551341,3.4213145781396346,0.39487179487179486,54.43763284918542,3.182,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3833,184.0,2.129371125727535,3.534888906170067,0.41679873217115687,57.15005715008572,3.251,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3853,196.0,2.098667436378506,3.3366026390458687,0.3836477987421384,56.01413856993693,3.13,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3859,142.0,2.100271002710027,3.347575008059576,0.330188679245283,47.8177863724347,3.102,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3860,164.0,2.1702167855287393,3.838867031273071,0.36062378167641324,58.09362384004918,3.173,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3889,167.0,2.1321589321744527,3.554395126694639,0.33992094861660077,54.71492681841673,3.19,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3907,205.0,2.1129962297626967,3.4260867481827586,0.3543307086614173,58.658543163748476,3.155,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3952,169.0,2.1344561296550326,3.5702925469270603,0.424190800681431,55.26196797149179,3.179,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3965,187.0,2.1309518290138625,3.5456684441650688,0.4192546583850932,57.771348939861845,3.171,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3998,166.0,2.0668627811484956,3.1536745236227617,0.3578336557059961,49.01405469613564,3.178,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4014,181.0,2.08072590738423,3.2309044525004165,0.36379613356766255,52.300150655138,3.131,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4056,189.0,2.1216432300239854,3.4827712517189737,0.3274021352313167,57.15625487891326,3.186,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4059,188.0,2.1476377085993574,3.6642597643073196,0.4069400630914827,59.65775069784579,3.163,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4083,163.0,2.0591131440188044,3.111930867624442,0.35700197238658776,47.99383667750541,3.248,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4089,214.0,2.0551458017877207,3.090106595507851,0.35735735735735735,54.6468896772446,3.118,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4099,196.0,2.10192298516009,3.356557337707687,0.3922480620155039,56.313764222062254,3.228,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4147,142.0,2.1736197312321224,3.8672518781207965,0.44313725490196076,54.41511861657479,3.262,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4210,167.0,2.161089661089661,3.766399361599015,0.4201388888888889,57.62953752245245,3.161,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4232,165.0,2.1491885143570535,3.6761807778000484,0.39114391143911437,56.05232353579049,3.204,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4238,183.0,2.1174058248612546,3.454996580865032,0.4208860759493671,55.84006603773223,3.152,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4251,165.0,2.099601025933314,3.342879927030687,0.40540540540540543,51.48040029255168,3.125,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4254,174.0,2.0815680958029716,3.2358622186790007,0.4061433447098976,51.34922315329222,3.229,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4257,182.0,2.0949866694547543,3.3145549730400488,0.3745704467353952,53.65737344941696,3.123,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4266,171.0,2.123908663532572,3.4982127704961856,0.4290484140233723,54.582163878002014,3.134,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4284,202.0,2.1050576507878174,3.3759016044108154,0.37169517884914466,57.463920953083345,3.104,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4321,157.0,2.1008716938324676,3.350854663825543,0.35523613963039014,50.32405375866513,3.188,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4347,168.0,2.1619961249468362,3.7734384133153207,0.43147208121827413,57.898637740902444,3.173,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4392,210.0,2.11031175059952,3.4088655273318595,0.38953488372093026,59.10245105247384,3.152,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4418,163.0,2.0932243127600962,3.304370727756055,0.3319672131147541,50.63979292099613,3.117,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4430,144.0,2.096890817064353,3.32691832858239,0.3885350318471338,47.88742667760314,3.121,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4468,165.0,2.1801730025039836,3.9211971935883465,0.35797665369649806,59.38999573469406,3.096,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4619,195.0,2.1287184075150973,3.530240272113271,0.3434343434343434,58.76427632117243,3.268,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4642,165.0,2.0761689291101058,3.2053357160693463,0.3413173652694611,49.58147575045799,3.116,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4675,157.0,2.1470246581128887,3.6604447451858,0.4195933456561922,54.466881267723046,3.138,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4691,150.0,2.099404201944183,3.3420425301156746,0.441340782122905,49.07363472631558,3.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4707,152.0,2.140396688704928,3.612625693623284,0.39920948616600793,52.96502205913587,3.165,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4709,165.0,2.138166366211692,3.5964413111963833,0.3854748603351955,54.9620545880132,3.119,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4737,143.0,2.0985762309669767,3.337186739257236,0.3672566371681416,47.85261302420079,3.226,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4744,176.0,2.153237376776045,3.706137192297657,0.444794952681388,58.313063313206705,3.105,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4762,201.0,2.0555151452174365,3.0922205044103395,0.34846029173419774,52.99344580766783,3.233,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4776,164.0,2.174521046007551,3.8740227288119624,0.4468802698145025,58.57045775958634,3.159,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4817,179.0,2.1128638926992838,3.4256742061262204,0.4121510673234811,54.80675066621696,3.151,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4849,198.0,2.109675327682831,3.4050017484718897,0.36436597110754415,57.33075825056004,3.107,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4857,191.0,2.0808630200546476,3.2315197225469316,0.3601340033500838,53.734634701384884,3.218,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4889,178.0,2.04492222689328,3.0377432789265906,0.36879432624113473,49.083072967654054,3.156,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4890,203.0,2.1175468106768185,3.4555826497517104,0.35657686212361334,58.821260646066065,3.11,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4892,172.0,2.084397525398717,3.2522224011494516,0.3545966228893058,51.28407221912072,3.183,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4916,143.0,2.0929416482855427,3.3031944549930015,0.4041666666666667,47.41631637318537,3.103,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4941,163.0,2.0713668087208945,3.1785311653003743,0.3333333333333333,48.91134198943748,3.143,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4951,160.0,2.1012584138132864,3.353159771935783,0.4244604316546763,50.833848964063826,3.206,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4975,212.0,2.0809141158437456,3.2315080500169784,0.36431784107946025,56.61143251514809,3.273,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4981,184.0,2.0385317857774115,3.0054310955088925,0.3210332103321033,49.42857142857143,3.123,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4991,184.0,2.0821106546444006,3.2387959734278113,0.38870431893687707,52.846981355564814,3.154,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5007,194.0,2.051783097215437,3.072791286817848,0.3456998313659359,51.76989397928129,3.181,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5020,139.0,2.102497817766736,3.361373950237809,0.37668161434977576,47.48441883754293,3.123,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5037,155.0,2.1248934356351237,3.5051941349456173,0.4026974951830443,52.05873980596142,3.167,"{""type"":""MultiPoint"",""coordinates"":[]}"
