system:index,B8,GNDVI,GVI,NLI,RDVI,estimatefAPAR,.geo
2_5031,1986.0,0.623212096444626,3.3080260303687634,0.9998458613258968,35.14861771835298,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5046,1964.0,0.6218001651527663,3.288209606986899,0.9998610522080774,35.89870256538718,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5061,2214.0,0.6207906295754027,3.274131274131274,0.9998453747571231,36.03585329522532,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5106,2514.0,0.6372517095408662,3.5134649910233398,0.9998186929470132,34.934716290995716,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5114,1836.0,0.6562922868741543,3.818897637795276,0.9998688861881685,35.6086394939707,0.431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5134,2556.0,0.5821727019498607,2.7866666666666666,0.9998291931027072,35.804381815993324,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5150,2240.0,0.6155787955283087,3.2026266416510323,0.9998150681218892,34.15384615384615,0.424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5161,2390.0,0.654551748009692,3.7895791583166334,0.99985295456296,37.16319688679884,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5170,1910.0,0.6451335055986219,3.6359223300970873,0.9998525368459166,35.154422336613905,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5171,2024.0,0.6475376475376475,3.674364896073903,0.9998633098161126,36.333333333333336,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5181,2044.0,0.667890656874745,4.022113022113022,0.9998291168187583,34.42857142857143,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5211,2364.0,0.6303448275862069,3.41044776119403,0.9998547120704567,37.20255804255599,0.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5236,1748.0,0.6775431861804223,4.2023809523809526,0.999856662400355,34.475081811173965,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5258,2620.0,0.619283065512979,3.253246753246753,0.9998094698162607,34.359289601476675,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5278,1896.0,0.5839598997493735,2.8072289156626504,0.9998047378605778,32.593195944795916,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5290,1854.0,0.6695182350292661,4.051771117166212,0.9998452400553645,34.48915607538771,0.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5338,2432.0,0.6629059829059829,3.9330628803245435,0.999860694000848,37.877959331176136,0.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5366,2168.0,0.555794761392178,2.502423263327948,0.9998085380947498,33.57672535949678,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5369,2558.0,0.5727021211189671,2.6805755395683453,0.9998413785821049,36.75813577952982,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5373,2584.0,0.5950617283950618,2.9390243902439024,0.9998286816815791,35.81454838179789,0.431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5412,1664.0,0.6606786427145709,3.894117647058824,0.9998411045257765,33.2680039215714,0.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5422,2348.0,0.6322558220368439,3.438563327032136,0.9998302370949359,35.42758298788723,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5425,1632.0,0.6402010050251257,3.5586592178770946,0.9998265541145531,32.45874378821797,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5429,1800.0,0.6333938294010889,3.455445544554456,0.9998382846819177,33.86975108850498,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5495,2320.0,0.6811594202898551,4.2727272727272725,0.999783391476436,32.23860940886397,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5502,1730.0,0.6282352941176471,3.379746835443038,0.999846982873107,33.91278638128884,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5525,2086.0,0.5863117870722433,2.8345588235294117,0.9997941102668202,32.53947878436302,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5527,2092.0,0.5617767823814857,2.5638841567291313,0.9998089964499842,33.41324021273519,0.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5531,2080.0,0.6136539953452289,3.1767068273092374,0.9998585529037564,36.3177049320844,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5539,2046.0,0.6533333333333333,3.769230769230769,0.9998624117500365,36.388859562468696,0.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5560,2084.0,0.6565977742448331,3.8240740740740744,0.9998729086332797,37.21709102558635,0.423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5570,2042.0,0.6381869233854793,3.5277161862527713,0.9998556377418577,35.96769665590974,0.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5591,1642.0,0.6322067594433399,3.4378378378378383,0.9998383018429882,33.018209378123984,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5610,1870.0,0.6106804478897502,3.1371681415929205,0.9998352962437249,34.05499014875075,0.422,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5614,1824.0,0.645466847090663,3.6412213740458013,0.9998401078130175,34.07958599833898,0.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5648,1854.0,0.6443458980044345,3.6234413965087278,0.9998464035746077,34.54889379304272,0.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5667,2598.0,0.6156716417910447,3.2038834951456314,0.9998189687291442,35.07623802934198,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5680,1826.0,0.6645396536007293,3.961956521739131,0.9998584500520616,35.014892217635186,0.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5694,2260.0,0.6200716845878136,3.264150943396227,0.9998257650431819,34.89739382988792,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5704,2158.0,0.6146651702207258,3.190291262135922,0.9998496987748733,36.1022824851554,0.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5712,1920.0,0.6445396145610278,3.6265060240963853,0.9998573235470668,35.46464692986279,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5713,2326.0,0.6152777777777778,3.1985559566787005,0.9998229452266828,34.873895563879245,0.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5768,2204.0,0.6540337711069418,3.780911062906725,0.9998464385160197,36.068753602229116,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5838,2084.0,0.6338690709525676,3.462526766595289,0.9997904920696644,32.32881111883982,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5844,1790.0,0.6399450297755382,3.55470737913486,0.9998383452041423,33.8223836522496,0.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5890,2472.0,0.6020738820479585,3.026058631921824,0.999848148856011,37.058316220383226,0.433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5894,2556.0,0.6228571428571429,3.3030303030303028,0.9998224593783996,35.285714285714285,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5909,2150.0,0.6257088846880907,3.3434343434343434,0.9998503086626723,36.10889868304715,0.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5942,1670.0,0.6437007874015748,3.613259668508287,0.9998458292325701,33.51253773852993,0.411,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5991,2048.0,0.6075353218210361,3.096,0.9998264463361581,34.288890716003,0.422,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6026,1864.0,0.6702508960573477,4.065217391304348,0.9998710687479855,35.890424981657496,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6041,1870.0,0.6183470359151882,3.2403628117913836,0.9998433020490258,34.46835018069627,0.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6087,1916.0,0.6223539373412362,3.2959641255605385,0.9998278572697074,33.86670053338413,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6094,1762.0,0.6693510184746566,4.048710601719198,0.9998685926009905,35.1378914284659,0.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6133,2080.0,0.6481774960380349,3.684684684684685,0.9998298961256994,34.60174917185017,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6171,1942.0,0.6408956485002112,3.5694117647058823,0.9998594771649068,35.69701453059941,0.426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6202,1624.0,0.6579887697805002,3.847761194029851,0.9998483456021742,33.342454892308304,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6204,2004.0,0.6426229508196721,3.5963302752293576,0.999856584561328,35.843464211785815,0.431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6228,2100.0,0.6355140186915887,3.4871794871794872,0.9998635013800645,36.714285714285715,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6251,1678.0,0.6763236763236763,4.179012345679013,0.9998472956593969,33.62552077100029,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6266,2206.0,0.6574004507888805,3.837719298245614,0.9998331566958615,35.21972160876745,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6355,1922.0,0.6526225279449699,3.7574257425742577,0.9998581616340213,35.52072087840577,0.427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6373,2104.0,0.6443923407581086,3.6241758241758237,0.9998500163084677,35.90253180235867,0.427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6386,2046.0,0.625099285146942,3.334745762711864,0.9998605009354081,36.274992859117134,0.431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6398,1786.0,0.600358422939068,3.0044843049327357,0.9998300976123699,33.40377017545858,0.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6406,1788.0,0.6471672040534316,3.6684073107049606,0.9998504933874601,34.40523617518633,0.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6459,2256.0,0.6022727272727273,3.0285714285714285,0.9998086452654537,33.776522099426785,0.422,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6460,1942.0,0.6691018478727976,4.044155844155844,0.9998600074026388,35.72639556381063,0.433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6479,2608.0,0.631019387116948,3.420338983050847,0.9997903673965732,32.8832531976565,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6528,1848.0,0.6754306436990027,4.162011173184357,0.9998565300354371,35.03877450858613,0.426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6542,2382.0,0.6887628500531726,4.425968109339408,0.9997902905955554,32.75179712598264,0.423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6591,1628.0,0.6809499225606608,4.268608414239482,0.9998407904640279,33.0429631182913,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6594,2510.0,0.5731745534315261,2.68575624082232,0.9998244626390312,35.36041287320469,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6598,2502.0,0.6241480038948394,3.3212435233160624,0.999790756851635,32.872263119689116,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6706,2382.0,0.6663168940188877,3.9937106918238996,0.9997761940619526,31.805721359057973,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6716,2486.0,0.6403827119762454,3.561467889908257,0.9998466185704786,36.98129549131853,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6718,1968.0,0.6345514950166113,3.4727272727272727,0.9998549042742567,35.57298873850957,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6740,1918.0,0.6414206247325631,3.577565632458234,0.9997912537495501,31.97221317474052,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6744,1772.0,0.6437847866419295,3.614583333333333,0.999840139352628,33.81670373217851,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6757,1828.0,0.6409335727109515,3.5700000000000003,0.9998515784156714,34.67715122318562,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6771,2076.0,0.6352894840488381,3.4838012958963285,0.999810216962845,33.44047235232902,0.427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6795,1836.0,0.6533093201260693,3.768831168831169,0.999833292645269,33.79636286133021,0.425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6806,2078.0,0.6531424025457438,3.7660550458715596,0.999838367296656,35.09620071305641,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6857,1786.0,0.6010757507844016,3.013483146067416,0.9998369934571681,33.736631616174634,0.433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6858,1636.0,0.6651399491094148,3.972644376899696,0.9998259069184815,32.45286329445463,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6874,1982.0,0.6454960564549606,3.6416861826697895,0.9998620371914132,36.04702383287928,0.426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6902,2282.0,0.6548223350253807,3.7941176470588234,0.9998387079430961,35.8209421480376,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6926,2386.0,0.6455172413793103,3.6420233463035023,0.999855622477016,37.344002786986444,0.422,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6941,1622.0,0.6400404448938322,3.5561797752808992,0.9998472113215651,33.281335380293214,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6962,2316.0,0.6367491166077739,3.5058365758754864,0.9998493734457315,36.66092646690431,0.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6975,2402.0,0.6246195468380115,3.327927927927928,0.9998433290768756,36.50124072729714,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7007,1698.0,0.638996138996139,3.5401069518716577,0.9998550329071832,34.097249795676134,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7015,2336.0,0.6038448335049776,3.0485268630849216,0.9997892796865068,32.63910588930367,0.427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7074,2252.0,0.635439360929557,3.48605577689243,0.9998446340995027,36.12025350865988,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7082,1842.0,0.6639566395663956,3.951612903225806,0.9998738645600084,35.904000839246194,0.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7151,2072.0,0.6327817178881009,3.4463519313304722,0.9998458139775918,35.51582322771414,0.424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7161,2408.0,0.6375382522951377,3.5178236397748597,0.9997765175081978,31.83728263286655,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7176,2656.0,0.6205003050640635,3.270096463022508,0.9998055286007613,34.07712939868992,0.426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7228,1858.0,0.5765803988120493,2.723446893787575,0.9997955115065328,32.006790606948286,0.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7239,2008.0,0.6581337737407101,3.85024154589372,0.9998645946506951,36.32761083631797,0.423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7267,2316.0,0.5792703716331401,2.753646677471637,0.9997826426957227,32.186551990078144,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7272,1722.0,0.6533845415266443,3.770083102493075,0.9998421860868826,33.64484299447241,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7275,2420.0,0.6026490066225165,3.033333333333333,0.9998231151605674,35.09010088892345,0.426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7279,2106.0,0.6780876494023904,4.212871287128713,0.9997989035282511,32.860014672293175,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7308,1998.0,0.6574035669846536,3.8377723970944313,0.9998742565292047,36.83818098765633,0.423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7371,2104.0,0.6456785295267892,3.6445916114790284,0.9998400784248177,35.29775703567282,0.424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7398,2050.0,0.6505636070853462,3.7235023041474653,0.9998667548622578,36.6686824780781,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7399,1648.0,0.6398009950248756,3.552486187845304,0.9998453673152158,33.360767325639195,0.425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7458,2050.0,0.6498993963782697,3.7126436781609193,0.999856286353723,36.043152519409496,0.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7483,1998.0,0.6343558282208589,3.469798657718121,0.9998426979013195,35.022582927004294,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7498,1858.0,0.6291100394563788,3.3924349881796694,0.9998285280640471,33.65566530126745,0.433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7518,2168.0,0.6112969156447418,3.1453154875717013,0.9998268317593957,34.70329717694641,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7543,2486.0,0.6578859619873291,3.8460038986354776,0.9997919376317681,32.947506599367614,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7574,2180.0,0.6250465896384644,3.3339960238568587,0.9998371481827399,35.38892376442831,0.424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7603,1690.0,0.6749256689791873,4.152439024390244,0.9998753622721598,34.98350789173571,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7619,1814.0,0.6566210045662101,3.824468085106383,0.9998529249996505,34.668973783350744,0.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7652,2510.0,0.6507727721144361,3.726930320150659,0.9997952623062828,33.20313982823385,0.412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7658,2470.0,0.6577181208053692,3.8431372549019605,0.9998426585460994,36.63886979235327,0.431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7662,2072.0,0.6006179992275009,3.0077369439071564,0.9998309090362817,34.63319673697139,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7694,2502.0,0.6797583081570997,4.245283018867925,0.9998044920819293,33.869009825939635,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7705,2492.0,0.6287581699346405,3.387323943661972,0.9998157998633312,34.68620992943636,0.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7733,1962.0,0.6683673469387755,4.030769230769231,0.9998425870583184,34.858787978610906,0.422,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7747,2194.0,0.6440614462345448,3.6189473684210522,0.9997902014087249,32.5108412390907,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7752,2164.0,0.6344410876132931,3.4710743801652892,0.9998466878271629,35.93507709956119,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7773,1982.0,0.6326194398682042,3.4439461883408073,0.9998355667994605,34.55500189816537,0.415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7822,1786.0,0.6660447761194029,3.988826815642458,0.9998683388056323,35.275724705624604,0.424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7841,2086.0,0.6721442885771544,4.100244498777506,0.9998533911342999,36.031223465892246,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7877,1958.0,0.6614340263046246,3.9072681704260654,0.9998706315994838,36.40770942438389,0.43,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7884,1614.0,0.67601246105919,4.173076923076923,0.9998549047380513,33.559617401470945,0.423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7923,1896.0,0.6129306678009357,3.1670329670329673,0.9998325506513418,34.028723576124634,0.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7924,1958.0,0.6720751494449189,4.098958333333333,0.9998753261278095,36.67421681966034,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7978,2208.0,0.6343449296817173,3.469635627530365,0.9998211538855959,34.46140598218954,0.425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8000,1962.0,0.6309226932668329,3.4189189189189193,0.999835314451988,34.458291428610124,0.424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8004,1808.0,0.6571952337305225,3.834224598930481,0.9998605117261918,35.016134367056964,0.431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8012,1836.0,0.6161971830985915,3.2110091743119265,0.9998309197874573,33.677625526501316,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8021,1704.0,0.6648754274548119,3.9679300291545188,0.9998532971466295,34.05387887842833,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8044,1820.0,0.6337522441651705,3.4607843137254903,0.9998460449397839,34.35621337677308,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8049,2070.0,0.6108949416342413,3.1399999999999997,0.9998268487570564,34.38820358317661,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8089,1890.0,0.6293103448275862,3.395348837209302,0.9998342848889092,34.09284454845777,0.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8095,1908.0,0.65625,3.8181818181818183,0.9998527768591591,35.15720995421431,0.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8102,1722.0,0.6710334788937409,4.079646017699115,0.9998496041317724,33.98926943930974,0.414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8118,2626.0,0.6402248594628357,3.5590277777777777,0.9997946809608931,33.21741291395013,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8145,2610.0,0.6545166402535658,3.7889908256880735,0.9997945044621889,33.19856947378516,0.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8150,1776.0,0.6574895006999534,3.839237057220709,0.999857976160284,34.70377501079673,0.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8168,1920.0,0.6509028374892519,3.7290640394088674,0.9998632905953695,35.790365690267734,0.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8175,2476.0,0.6241390619875369,3.321116928446771,0.999803300474509,33.75459743986557,0.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8216,1848.0,0.6544315129811996,3.7875647668393784,0.9998495034639091,34.67720848912979,0.431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8220,1680.0,0.6494845360824743,3.7058823529411766,0.9998682059643178,34.58555727040089,0.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8225,2474.0,0.5950999355254675,2.9394904458598727,0.9998072294195351,34.03584349325943,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8260,1680.0,0.650294695481336,3.7191011235955056,0.9998554526245977,34.005245005705945,0.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8304,2154.0,0.6324365289882531,3.441237113402062,0.9998383652389576,35.37541418592329,0.427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8313,2120.0,0.6446858029480217,3.6288209606986896,0.9998478221886818,35.83337646959916,0.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8324,2588.0,0.6405705229793978,3.564373897707231,0.9998548870373218,37.912356553509944,0.433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8336,2686.0,0.6011922503725783,3.014947683109118,0.9997815778065312,32.201885468850925,0.433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8350,1984.0,0.5942145439935718,2.9287128712871286,0.9998262459108093,34.04617268449711,0.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8356,2290.0,0.5913829047949966,2.8945578231292517,0.9998131407793555,34.13894588148967,0.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8360,1968.0,0.6091578086672118,3.117154811715481,0.9998321865651663,34.31117066818065,0.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8395,2142.0,0.6075046904315197,3.095602294455067,0.9998365492807187,35.22045334362736,0.431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8458,2474.0,0.6559571619812584,3.8132295719844356,0.9997948149609952,33.14444872041188,0.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8484,2220.0,0.6389811738648948,3.5398773006134974,0.999854324384698,36.64550425053368,0.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
