system:index,EVI2,GNDVI,GVI,MSR,RDVI,estimatefAPAR,.geo
0_9551,0.49681720293894094,0.36978776529338325,1.1735340729001584,0.35772382261438707,19.293997288372978,0.307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9560,1.4020950846091862,0.5620437956204379,2.566666666666667,1.3130067012440754,21.835462018807917,0.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9575,1.6512618132724064,0.6505073280721533,3.7225806451612904,1.761340254296815,31.257694704838194,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9584,1.4745354439091534,0.6125,3.161290322580645,1.4284033555286604,24.667616438270855,0.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9614,1.7920900851414445,0.6774658027357812,4.200892857142857,2.102917848341093,29.112534377030975,0.288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9615,1.7949118152021226,0.7029045643153526,4.731843575418995,2.111148547244067,27.344161720777144,0.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9616,1.757548445245606,0.6940418679549114,4.536842105263158,2.0114723171965867,27.387628443894556,0.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9617,1.6264121542656798,0.6488983653162758,3.6963562753036436,1.7095704736911226,27.60005937844111,0.286,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9636,1.4092504645880655,0.6164053075995175,3.213836477987422,1.3244839871359864,19.37681493896356,0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9637,1.2465954326419442,0.5920826161790017,2.9029535864978904,1.0937732102413027,29.9587744911918,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9655,1.782708492731446,0.6592356687898089,3.869158878504673,2.0777796010642597,27.4593133360776,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9674,1.797338348039925,0.6439169139465876,3.6166666666666663,2.1175789076804508,28.434839514223967,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9688,1.7927609198530414,0.6848137535816619,4.345454545454546,2.104729338009206,29.255213013132543,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9716,1.393134258170703,0.6158452326116997,3.2062350119904073,1.2985065869212735,31.134539337993587,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9743,1.6873963515754562,0.6559714795008913,3.813471502590674,1.8422281522715973,25.19266754602004,0.307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9746,1.7913832199546487,0.6847133757961783,4.343434343434343,2.1013193673309134,27.738751885482944,0.296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9752,1.6759148170365927,0.65,3.7142857142857144,1.816066859671399,26.3397275991989,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9755,1.3348254833268456,0.6093385214007782,3.1195219123505975,1.2137014102288703,23.324651282060334,0.241,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9765,1.7206890920966689,0.6710411198600175,4.079787234042553,1.9200660462197963,25.807466062988727,0.308,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9777,1.6532465307520985,0.6567164179104478,3.8260869565217392,1.7667982242644842,24.364103959575203,0.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9790,1.0045370974438053,0.5811688311688312,2.7751937984496124,0.8124545699952858,26.880476479069973,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9795,0.8476486499311915,0.49766822118587606,1.9814323607427058,0.6567470370611033,25.80330529349143,0.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9809,0.43896032075210845,0.401854714064915,1.3436692506459949,0.31313921606220274,14.233669527585514,0.072,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9837,1.6477651767845232,0.6821877309682187,4.293023255813954,1.7543904346818129,27.529543701222426,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9838,1.8308782657031684,0.7011661807580175,4.692682926829268,2.213632466278399,29.46019560355973,0.318,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9860,1.6858287043017697,0.6788732394366197,4.228070175438597,1.8379665350483,28.51990663776559,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9876,1.7126285839352158,0.6786769049025398,4.224264705882353,1.899704126918579,31.398273397227502,0.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9880,1.6500356379187455,0.6066314996232103,3.0842911877394634,1.7593995205996746,26.664738736277986,0.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9892,1.813732296584282,0.6777456647398844,4.20627802690583,2.1636404172495918,29.24292711439294,0.304,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9910,0.6285306784495777,0.42098609355246525,1.4541484716157207,0.4636640937781803,18.07788559075061,0.169,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9914,1.0588185367509761,0.5554730983302412,2.4991652754590983,0.8706055905666212,28.836491260213524,0.288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9924,1.7386775970971644,0.6532200990799717,3.7673469387755105,1.9634363308865006,28.694700852823882,0.335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9925,0.7290513104466592,0.4874141876430206,1.9017857142857144,0.5492886822586969,19.758577633412003,0.107,"{""type"":""MultiPoint"",""coordinates"":[]}"
