system:index,B2,B3,B4,B8,LAI,.geo
1_24866,597.0,777.0,891.0,1148.0,0.5945117473602295,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24868,815.0,1047.0,1023.0,1271.0,0.6285510659217834,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24896,659.0,810.0,987.0,1269.0,0.7137641906738281,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24906,763.0,1024.0,1087.0,1401.0,0.7095035314559937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24907,568.0,760.0,843.0,1072.0,0.5868533253669739,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24916,645.0,822.0,923.0,1200.0,0.6317254304885864,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24926,560.0,709.0,844.0,1116.0,0.6476333737373352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24940,630.0,824.0,914.0,1223.0,0.6680945754051208,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24990,643.0,774.0,947.0,1216.0,0.7007585763931274,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25002,642.0,821.0,948.0,1209.0,0.6979959011077881,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25010,631.0,827.0,924.0,1205.0,0.7049106359481812,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25011,623.0,820.0,923.0,1183.0,0.6473588943481445,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25022,567.0,732.0,873.0,1169.0,0.6448296904563904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25023,841.0,981.0,1370.0,2444.0,0.6794993281364441,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25046,748.0,925.0,1268.0,2618.0,0.5849454402923584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25048,606.0,783.0,898.0,1119.0,0.644400417804718,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25050,589.0,794.0,878.0,1143.0,0.5945771336555481,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25065,626.0,808.0,922.0,1137.0,0.5972205996513367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25094,611.0,794.0,937.0,1211.0,0.712235152721405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25098,642.0,807.0,975.0,1234.0,0.6841287016868591,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25113,611.0,813.0,995.0,1334.0,0.7066547274589539,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25135,576.0,772.0,866.0,1137.0,0.6920373439788818,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25147,589.0,717.0,798.0,1053.0,0.6154335737228394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25148,635.0,817.0,894.0,1145.0,0.6304554343223572,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25152,588.0,713.0,843.0,1132.0,0.5810900330543518,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25162,646.0,817.0,913.0,1164.0,0.6192841529846191,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25177,662.0,839.0,926.0,1204.0,0.6129948496818542,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25179,744.0,1023.0,1068.0,1394.0,0.5949437022209167,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25192,647.0,812.0,919.0,1152.0,0.588169276714325,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25196,592.0,793.0,894.0,1157.0,0.6808587312698364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25246,642.0,837.0,955.0,1208.0,0.5902197360992432,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25280,659.0,827.0,963.0,1215.0,0.6937333941459656,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25296,644.0,859.0,953.0,1206.0,0.6920449137687683,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25330,724.0,972.0,1035.0,1334.0,0.677827000617981,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25331,594.0,792.0,917.0,1191.0,0.6587979197502136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25333,673.0,846.0,953.0,1251.0,0.6587393283843994,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25337,674.0,925.0,979.0,1299.0,0.7110318541526794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25348,561.0,749.0,856.0,1127.0,0.7145006656646729,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25381,725.0,1004.0,1165.0,1803.0,0.6821489930152893,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25394,631.0,807.0,913.0,1147.0,0.5983152985572815,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25396,693.0,806.0,962.0,1214.0,0.7031864523887634,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25435,593.0,804.0,901.0,1184.0,0.6241323947906494,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25469,1038.0,1333.0,1320.0,1979.0,0.6433108448982239,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25472,560.0,743.0,853.0,1108.0,0.6167911291122437,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25477,657.0,850.0,1003.0,1280.0,0.6864453554153442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25492,629.0,855.0,922.0,1183.0,0.6608278751373291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25498,629.0,810.0,895.0,1173.0,0.6548014879226685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25517,647.0,805.0,913.0,1175.0,0.6192541122436523,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25547,758.0,1027.0,1116.0,1414.0,0.6785856485366821,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25564,712.0,969.0,1074.0,1354.0,0.6655470132827759,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25589,725.0,973.0,1076.0,1344.0,0.6037135720252991,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25591,907.0,1151.0,1412.0,2579.0,0.6242082715034485,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25595,726.0,960.0,1027.0,1357.0,0.6425668597221375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25600,536.0,653.0,796.0,986.0,0.6592609882354736,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25618,625.0,791.0,904.0,1152.0,0.6082744002342224,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25619,655.0,818.0,923.0,1211.0,0.6504732966423035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25632,654.0,782.0,952.0,1185.0,0.6336405873298645,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25662,665.0,895.0,984.0,1272.0,0.695122241973877,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25669,636.0,824.0,953.0,1211.0,0.6332115530967712,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25685,612.0,793.0,871.0,1129.0,0.5896556377410889,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25690,582.0,758.0,882.0,1120.0,0.5998246669769287,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25691,917.0,959.0,1386.0,2576.0,0.6236985325813293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25740,760.0,975.0,986.0,1381.0,0.6744089722633362,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25783,703.0,882.0,1025.0,1255.0,0.7040539383888245,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25785,566.0,733.0,859.0,1099.0,0.6659584641456604,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25802,712.0,855.0,989.0,1224.0,0.6314247250556946,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25809,692.0,906.0,1017.0,1312.0,0.6873044371604919,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25839,802.0,991.0,1412.0,2311.0,0.64767986536026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25854,681.0,858.0,958.0,1197.0,0.7050889134407043,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25879,818.0,993.0,1168.0,1958.0,0.5896127223968506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25880,592.0,737.0,924.0,1165.0,0.6386330723762512,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25885,577.0,758.0,888.0,1145.0,0.6806191205978394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25886,762.0,1035.0,1099.0,1432.0,0.6848403215408325,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25889,624.0,783.0,969.0,1257.0,0.6598496437072754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25944,568.0,748.0,854.0,1094.0,0.5829979181289673,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25956,683.0,805.0,951.0,1231.0,0.621368408203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25957,589.0,762.0,862.0,1128.0,0.6274725794792175,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25959,655.0,809.0,939.0,1181.0,0.5760891437530518,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25978,642.0,805.0,922.0,1198.0,0.6586995720863342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25981,615.0,745.0,936.0,1195.0,0.6403461694717407,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25986,762.0,1026.0,1017.0,1352.0,0.63949054479599,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26012,591.0,740.0,966.0,1223.0,0.7057648301124573,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26034,750.0,913.0,1215.0,1997.0,0.6745035648345947,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26041,619.0,821.0,862.0,1140.0,0.5876113772392273,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26060,776.0,947.0,1422.0,2520.0,0.6380946636199951,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26068,640.0,845.0,955.0,1207.0,0.6291521787643433,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26088,665.0,856.0,978.0,1275.0,0.703941285610199,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26126,736.0,1009.0,1098.0,1428.0,0.6414005756378174,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26140,614.0,773.0,879.0,1137.0,0.656723141670227,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26157,664.0,831.0,884.0,1138.0,0.6245392560958862,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26161,664.0,825.0,945.0,1204.0,0.6272710561752319,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26169,621.0,785.0,958.0,1202.0,0.5934327244758606,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26172,595.0,761.0,853.0,1164.0,0.6729085445404053,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26175,630.0,810.0,951.0,1215.0,0.6311802268028259,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26185,654.0,835.0,927.0,1185.0,0.60222989320755,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26208,614.0,812.0,930.0,1205.0,0.6552693843841553,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26246,780.0,1048.0,1251.0,1614.0,0.6594738960266113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26249,553.0,733.0,866.0,1199.0,0.7117437124252319,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26265,695.0,905.0,1034.0,1303.0,0.7014445066452026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26272,678.0,840.0,955.0,1239.0,0.6796295046806335,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26290,670.0,835.0,958.0,1228.0,0.6867978572845459,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26302,546.0,711.0,836.0,1098.0,0.6776173710823059,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26310,650.0,769.0,960.0,1264.0,0.6435818672180176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26312,650.0,848.0,976.0,1256.0,0.6455510258674622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26322,671.0,879.0,1001.0,1262.0,0.7150558233261108,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26334,687.0,895.0,1006.0,1272.0,0.6870969533920288,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26338,552.0,686.0,874.0,1099.0,0.6970630884170532,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26340,771.0,953.0,1229.0,1853.0,0.6599569320678711,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26353,750.0,1055.0,1139.0,1450.0,0.6758551597595215,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26364,559.0,679.0,829.0,1110.0,0.6693357229232788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26379,698.0,883.0,977.0,1229.0,0.65110844373703,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26400,763.0,1020.0,1137.0,1522.0,0.5879693627357483,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26416,696.0,848.0,903.0,1150.0,0.6659403443336487,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26459,537.0,700.0,784.0,1041.0,0.7141897082328796,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26477,716.0,932.0,954.0,1239.0,0.5817033052444458,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26480,778.0,1029.0,1134.0,1411.0,0.69404137134552,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26488,636.0,825.0,933.0,1208.0,0.7130626440048218,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26493,750.0,959.0,1053.0,1307.0,0.6232792139053345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26505,709.0,948.0,1029.0,1320.0,0.6411431431770325,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26506,613.0,827.0,900.0,1220.0,0.6139952540397644,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26516,590.0,817.0,964.0,1207.0,0.6703298687934875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26518,673.0,788.0,993.0,1313.0,0.6757246851921082,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26526,640.0,796.0,920.0,1219.0,0.6833720207214355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26527,657.0,829.0,892.0,1186.0,0.6368570923805237,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26540,630.0,794.0,925.0,1185.0,0.6170929074287415,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26558,574.0,691.0,864.0,1122.0,0.659497082233429,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26562,725.0,847.0,1254.0,2462.0,0.6220070719718933,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26565,559.0,768.0,877.0,1118.0,0.6165860891342163,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26579,564.0,732.0,850.0,1125.0,0.6601038575172424,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26582,626.0,821.0,922.0,1160.0,0.6623116135597229,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26590,678.0,813.0,958.0,1208.0,0.6900627613067627,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26606,792.0,1071.0,1266.0,1707.0,0.659257173538208,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26612,844.0,1032.0,1255.0,1693.0,0.6580498814582825,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26621,655.0,907.0,1010.0,1246.0,0.6704620122909546,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26628,1006.0,1379.0,1342.0,1696.0,0.6152560710906982,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26642,846.0,1091.0,1280.0,1797.0,0.7154013514518738,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26655,659.0,840.0,930.0,1159.0,0.6118528842926025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26660,691.0,896.0,1022.0,1300.0,0.7055935859680176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26676,569.0,686.0,804.0,1044.0,0.6012789011001587,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26682,523.0,704.0,781.0,1033.0,0.6297827363014221,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26683,734.0,1141.0,1377.0,2062.0,0.6030630469322205,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26691,637.0,807.0,931.0,1218.0,0.6579658389091492,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26703,668.0,888.0,947.0,1259.0,0.6484865546226501,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26714,748.0,1003.0,1093.0,1431.0,0.7069994807243347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26725,757.0,882.0,1292.0,2621.0,0.6591991186141968,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26727,600.0,809.0,876.0,1174.0,0.6853452324867249,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26734,629.0,800.0,896.0,1193.0,0.6225946545600891,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26736,620.0,756.0,1032.0,1398.0,0.7154845595359802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26759,582.0,735.0,889.0,1103.0,0.6003203988075256,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26780,721.0,875.0,998.0,1217.0,0.7049838304519653,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26795,736.0,1081.0,1098.0,1463.0,0.6657412648200989,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26802,617.0,739.0,951.0,1283.0,0.6962336897850037,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26823,762.0,997.0,1102.0,1359.0,0.7157947421073914,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26864,857.0,1081.0,1494.0,2580.0,0.6349157094955444,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26870,539.0,692.0,773.0,1018.0,0.5887230634689331,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26888,700.0,840.0,1025.0,1247.0,0.7147108316421509,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26903,724.0,925.0,1014.0,1346.0,0.6160271167755127,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26910,645.0,874.0,952.0,1200.0,0.6543794870376587,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26916,729.0,897.0,1419.0,2395.0,0.6068223118782043,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26941,621.0,773.0,895.0,1179.0,0.6575465798377991,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26954,782.0,1020.0,1121.0,1357.0,0.7002819776535034,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26955,842.0,955.0,1417.0,2657.0,0.6672427654266357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26957,633.0,835.0,929.0,1156.0,0.6484919786453247,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26958,557.0,720.0,841.0,1077.0,0.6973153948783875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26989,711.0,894.0,919.0,1164.0,0.5931307077407837,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27005,631.0,816.0,951.0,1194.0,0.5765113830566406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27007,777.0,1049.0,1140.0,1451.0,0.6870920658111572,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27031,569.0,765.0,849.0,1100.0,0.6152304410934448,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27033,643.0,796.0,862.0,1197.0,0.697036862373352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27043,616.0,774.0,892.0,1163.0,0.640357255935669,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27061,819.0,1011.0,1429.0,2513.0,0.5762161016464233,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27096,616.0,792.0,898.0,1138.0,0.686164915561676,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27102,700.0,831.0,947.0,1172.0,0.7070948481559753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27109,595.0,768.0,880.0,1163.0,0.6176378130912781,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27133,631.0,817.0,922.0,1155.0,0.6311500072479248,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27134,610.0,765.0,847.0,1123.0,0.7062757015228271,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27143,564.0,730.0,843.0,1118.0,0.5842600464820862,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27153,580.0,731.0,885.0,1174.0,0.7045221328735352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27169,556.0,720.0,840.0,1098.0,0.7123085856437683,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27179,679.0,834.0,961.0,1208.0,0.6238846182823181,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27195,725.0,1003.0,1340.0,1959.0,0.7142105102539062,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27196,928.0,1107.0,1463.0,2707.0,0.6319453120231628,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27198,660.0,913.0,977.0,1271.0,0.7112430930137634,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27205,656.0,847.0,985.0,1276.0,0.7135686278343201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27207,1081.0,1349.0,1538.0,2620.0,0.6998664736747742,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27210,635.0,775.0,1012.0,1204.0,0.5852310061454773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27213,665.0,863.0,975.0,1311.0,0.6625377535820007,"{""type"":""MultiPoint"",""coordinates"":[]}"
