system:index,B4,EVI2,GVI,NDVI,RDVI,estimatefCOVER,.geo
0_2458,2287.0,0.3317794530936343,0.8865979381443299,0.20645385149201942,15.67418525077151,0.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2490,2251.0,0.3066113429003714,0.909718228867165,0.1920315865039483,14.334357242626007,0.033,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2511,2183.0,0.3461502750632529,0.9754242246928029,0.21460694369490915,16.000815098863765,0.032,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2513,2175.0,0.31157533435909573,0.9731051344743276,0.1948917268184342,14.325536232190794,0.027,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2518,2153.0,0.35784508789588254,0.9280411193603655,0.22119732320491953,16.447623727445148,0.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2560,2054.0,0.3810402155182876,1.0419494139420111,0.23415361670395227,17.149254869531912,0.074,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2567,1642.0,0.3696892931266024,0.9931297709923663,0.22783917234893017,14.858538219021188,0.086,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2574,2214.0,0.3016375443842273,0.7752870420995079,0.18915949459805897,13.978617883031031,0.058,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2585,1638.0,0.2980614148825148,0.8909090909090909,0.1870967741935484,11.877329992129354,0.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2592,2083.0,0.3621788680703109,0.8537549407114624,0.22363026462914648,16.3815847082929,0.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2605,1652.0,0.3927349657904214,1.0729646697388633,0.24063433693403816,15.872748683512189,0.075,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2630,1770.0,0.415570023548968,1.0314637482900135,0.25316455696202533,17.429786813223803,0.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2635,2167.0,0.3037149192875367,0.9146634615384615,0.1903605454885111,13.927576811950916,0.021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2678,1943.0,0.348994686946557,0.9082278481012658,0.21621621621621623,15.224446912245572,0.059,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2722,1629.0,0.37481201853727397,1.0,0.2306965761511216,15.013012852177466,0.069,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2723,2081.0,0.3528776367211205,0.9756394640682096,0.2184037558685446,15.937489390588384,0.061,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2744,2166.0,0.308281953007832,0.7988764044943821,0.19299552906110284,14.140133242204705,0.051,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2752,2162.0,0.3465224727000047,0.9380069524913093,0.21481750499364446,15.941427426911348,0.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2757,2207.0,0.37611220539292267,0.9503585217870931,0.23141215392651923,17.53701093597036,0.071,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2772,1775.0,0.31778741865509763,0.8997852541159628,0.1984646647098668,13.20796881734557,0.041,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2818,2173.0,0.33058530627583615,1.0580162195882719,0.20577485380116958,15.221776682769885,0.051,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2844,1889.0,0.37932810395372796,0.8191616766467067,0.23320478993302213,16.369248719261442,0.093,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2854,1998.0,0.3589346039429234,1.0747354497354498,0.22181110029211296,15.894742628703261,0.078,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2859,2113.0,0.3722370945961953,1.0387174833635813,0.22925405799744666,16.975639926164504,0.057,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2894,1929.0,0.4001485351362426,1.0683148991541964,0.2447141738449491,17.489788944014915,0.064,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2899,2316.0,0.2931154303136279,0.8281674823273517,0.1842197957027122,13.88142306483874,0.043,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2907,1753.0,0.3924369272542143,1.0746376811594205,0.2404679376083189,16.337668461112617,0.061,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2921,2235.0,0.3265843056508808,0.9176604202157865,0.20349251603706345,15.244292483232092,0.05,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2931,2090.0,0.3562379343629344,0.9776299879081016,0.22029472113411677,16.12972614954736,0.069,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2942,2277.0,0.3513231506970962,0.9079159935379644,0.2175257731958763,16.594807286195863,0.078,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2943,1793.0,0.3929252716264411,1.0389700765483645,0.24073681981791234,16.544417914600874,0.086,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2955,1788.0,0.37678790926360484,0.9490142760027191,0.2317937701396348,15.81472345571259,0.069,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2964,2371.0,0.2538056923797,0.7721382289416847,0.1611533698920927,12.116547361839364,0.014,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2965,2029.0,0.37772528175599196,1.0117356392835082,0.23231176693151723,16.890199815037803,0.085,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2989,2247.0,0.3183604011055529,0.9321839080459771,0.19878766268497058,14.887855584124337,0.045,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3004,2372.0,0.339162862470263,1.0611898016997166,0.21064891846921796,16.330386730939043,0.022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3010,2109.0,0.3436725759507373,0.9106933019976498,0.2132064913262451,15.610734114252864,0.066,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3014,2128.0,0.36421808221765717,1.0562691131498472,0.22477231329690345,16.654399857346373,0.041,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3015,1970.0,0.40289256198347106,1.0891597177677999,0.2462215419934953,17.80132367397516,0.085,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3026,2375.0,0.2494147809608739,0.7685235262303949,0.15854738706820196,11.912174924254627,0.013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3029,1778.0,0.3614781698310744,0.9471488178025034,0.22324159021406728,15.104731219017992,0.049,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3032,1902.0,0.37851950982707494,1.0523841504365348,0.23275514320290439,16.389003485756895,0.073,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3038,2054.0,0.38872633182598604,1.0279295689131756,0.23841305153874676,17.50997385146044,0.085,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3052,2092.0,0.29698493707263895,0.8603658536585366,0.1864670425821505,13.372430363859904,0.029,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3085,1791.0,0.3547073576239186,0.8579017264276227,0.21943778601002398,14.865189218845957,0.053,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3100,2094.0,0.3874635084138325,1.0858895705521472,0.2377138696760102,17.61971378305758,0.077,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3107,2231.0,0.2834135851526343,0.564516129032258,0.17857142857142858,13.161089837634485,0.054,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3110,1954.0,0.35563989363075416,0.9028642590286426,0.21996007984031937,15.56907216195082,0.051,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3129,1910.0,0.31106767322728496,0.9141891891891891,0.19460257221168037,13.402170501503889,0.048,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3134,2327.0,0.3041470562117041,0.9306260575296108,0.19060869565217392,14.45361997683565,0.003,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3138,2165.0,0.31049250535331907,0.7937395192845165,0.194268701153703,14.241366648059657,0.028,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3146,2035.0,0.3503976143141153,0.9694894146948942,0.21700654097729896,15.645554583407812,0.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3160,1594.0,0.37347393528544076,0.8095238095238095,0.22995169082125605,14.79574295741298,0.081,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3180,1964.0,0.4044505246247302,1.0772669220945081,0.2470768640981407,17.846066172198938,0.093,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3184,1774.0,0.35822824358100436,0.9488795518207283,0.22141759929778362,14.94691799975713,0.056,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3190,1779.0,0.37751206915908836,1.0176678445229683,0.2321968062149331,15.806446896354286,0.081,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3237,1929.0,0.2659864316268425,0.5530085959885387,0.16835524897607243,11.466710489513224,0.004,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3248,2343.0,0.3647541862309984,1.01085776330076,0.225070282784852,17.502018594156034,0.072,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3261,2242.0,0.3480376659741668,0.8978700163844893,0.21567255553612033,16.307184336237704,0.067,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3265,1911.0,0.36135537886367225,0.9092639593908629,0.22317073170731708,15.65380028665992,0.067,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3303,1820.0,0.3971867355259581,1.0033512064343162,0.2430858806404658,16.857265331859274,0.068,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3318,2116.0,0.38006458151648714,0.9451741861793261,0.23361101050344077,17.35967175811336,0.085,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3338,2375.0,0.28424056189640035,0.8710916072408119,0.17905288627722088,13.619794058031891,0.028,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3344,2238.0,0.33609335547417024,1.0188902007083827,0.20890774125132555,15.713973086367012,0.048,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3356,1887.0,0.3367809272094716,0.821969696969697,0.20930232558139536,14.460049213464453,0.065,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3365,1850.0,0.3877921031426269,1.019489247311828,0.23789907312049433,16.576291185128564,0.095,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3373,2229.0,0.26402426073206997,0.7202643171806167,0.16719596487950683,12.232758828946094,0.038,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3400,1968.0,0.3921408053217759,1.013157894736842,0.24030110017371165,17.296672215090133,0.071,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3437,1800.0,0.3922176308539945,1.151537335285505,0.24034606457058452,16.545518050091264,0.069,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3451,2205.0,0.2926283560998587,0.8363949483352469,0.18393782383419688,13.521619610504938,0.016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3452,1567.0,0.4131551740342743,1.1456628477905073,0.25185008355216043,16.300363129314917,0.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3453,1929.0,0.3344293901698228,0.7754978877489438,0.20796551016218437,14.514443213375177,0.055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3458,1969.0,0.39064468975250777,1.118151815181518,0.23947470065662418,17.232197445892208,0.06,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3463,1993.0,0.3932381686603168,0.8778097982708934,0.24090649400114264,17.456996159461266,0.077,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3466,2370.0,0.27080106218189864,0.7617043661230931,0.17118377338695576,12.945613702943158,0.037,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3474,1819.0,0.39965501317469376,1.0878048780487806,0.24444444444444444,16.962049142456554,0.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3483,2158.0,0.3011434461597468,0.8827380952380952,0.1888742717534298,13.77746867578355,0.059,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3498,2305.0,0.32832760722597804,1.0565704183853861,0.20448662640207074,15.566523448941766,0.036,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3518,2369.0,0.36201112573782335,1.0102315562735593,0.2235332677810554,17.46136813807439,0.077,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3529,2251.0,0.28503136791906847,0.7644492911668483,0.1795152177874977,13.297461769852367,0.066,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3533,2018.0,0.3705220823713413,0.9753997539975399,0.2282982791586998,16.510243647974658,0.052,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3534,2197.0,0.3347515592756614,0.8177874186550975,0.2081456118219499,15.505101794388585,0.092,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3545,1779.0,0.34730129810977,0.8527236045729658,0.2152624614027349,14.494694282014688,0.073,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3563,2277.0,0.3022888803106338,1.0303766707168895,0.18953550453817405,14.207579397390514,0.026,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3590,2052.0,0.3728294800507268,1.1170006464124111,0.22958513234465927,16.756569364208126,0.029,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3592,1924.0,0.37318284659194345,1.011787819253438,0.22978382706164932,16.241669663762202,0.063,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3602,2325.0,0.34366135718961377,0.8998410174880762,0.2131979695431472,16.38991890231204,0.091,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3618,1912.0,0.33728944357220786,0.8039457459926018,0.20959073997519637,14.578237559281613,0.086,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3623,2358.0,0.32189890472879,0.9771205357142858,0.20081342145399084,15.426078711810696,0.017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3658,1661.0,0.3612322791712105,0.941351150705271,0.22310570626753976,14.589134442427792,0.058,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3672,2233.0,0.2696447034495723,0.7802259887005649,0.17050520059435365,12.510946173076466,0.006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3693,2164.0,0.3537845909748472,0.9829712272460365,0.21891355351019673,16.295463798489095,0.078,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3698,2246.0,0.37339615076182836,1.081834010446895,0.22989885136293503,17.558313121643998,0.078,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3715,2132.0,0.3912249266998651,1.0028801843317972,0.23979318951684792,17.95889305887644,0.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3735,2065.0,0.34495457893444637,0.9709517923362176,0.2139322421012562,15.50676755877291,0.049,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3747,2016.0,0.3734769337667817,0.9913419913419914,0.22994652406417113,16.63897878396574,0.081,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3761,2216.0,0.32072787006617004,0.9639692852923805,0.2001443782710702,14.898325929533724,0.055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3766,2006.0,0.3678860772154431,1.0642023346303504,0.22682597803044902,16.339344422033538,0.05,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3768,1836.0,0.36984469252395125,1.0110192837465566,0.22792262405382674,15.718400824331598,0.043,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3812,1799.0,0.2769056340484912,0.8652585579024035,0.17477064220183486,11.54015725013304,0.016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3817,1909.0,0.41363484431645803,1.1179589131875414,0.25210577864838396,18.012777051872657,0.08,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3829,2171.0,0.3402415334565966,0.9451575262543757,0.21126248864668484,15.674765526032422,0.074,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3830,1943.0,0.3523507385063449,0.9617627997407647,0.2181086519114688,15.376273237427597,0.07,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3852,2358.0,0.36345420050734367,1.0461792193512918,0.2243421052631579,17.492930903051878,0.063,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3859,2032.0,0.31661568795975636,0.9166140240050538,0.19778918278720883,14.077810950314088,0.026,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3865,2084.0,0.37178963553804395,0.9797377830750893,0.2290048094709582,16.837694442085777,0.081,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3869,2124.0,0.35133752201437485,1.0760050251256281,0.21753545772702154,16.02839279452598,0.02,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3878,2182.0,0.38097740409879144,0.903627504060639,0.23411723411723412,17.672362329705393,0.087,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3893,2010.0,0.32491089613034624,0.8549571603427173,0.2025391787343781,14.380281690140846,0.085,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3898,2184.0,0.3326874139098359,0.9599056603773586,0.20697167755991286,15.360589585634422,0.034,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3902,2054.0,0.37018515356280346,0.946396664681358,0.2281097331830139,16.641070160424746,0.072,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3925,1943.0,0.3812754931889895,1.059171597633136,0.2342857142857143,16.690288022850723,0.074,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3933,1726.0,0.3732208597849088,0.9192200557103065,0.22980812137438644,15.385134546555582,0.051,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3947,1633.0,0.39018570864107477,1.0652173913043477,0.23922664803167948,15.674366575033737,0.074,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3969,1793.0,0.30366560041497365,0.856338028169014,0.19033641905622037,12.667028114928685,0.024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3976,2173.0,0.30402272889374954,0.8399539435808865,0.190538275284038,13.961398770021965,0.089,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3980,1930.0,0.30560385181222416,0.9546391752577319,0.19145370758273983,13.22832902261749,0.018,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3983,2144.0,0.36289660671153534,1.004742145820984,0.22403184943901555,16.6538713098637,0.052,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3990,1960.0,0.24861505201999728,0.8327668252889191,0.15807560137457044,10.786271024394106,0.016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4000,2320.0,0.3151656142683062,0.7788065843621399,0.1969539633091035,14.971092486714513,0.093,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4007,1830.0,0.3879310344827586,0.9966420416386836,0.23797626483447845,16.492630800021228,0.084,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4018,1908.0,0.2871681536656572,0.896551724137931,0.1807642765135251,12.337079104244575,0.014,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4026,1750.0,0.35750288018433174,0.9114982578397213,0.22101046071667038,14.814296726191685,0.052,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4039,1999.0,0.39328837428408503,1.0361370716510905,0.24093411809379153,17.485576795205283,0.09,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4054,2054.0,0.3707045825915178,1.0683111954459203,0.22839969947407965,16.665354318480023,0.049,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4078,1969.0,0.24759136659669523,0.9170800850460665,0.157466837826273,10.765481533128787,0.008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4092,2172.0,0.34464444133165245,0.9494186046511628,0.2137556561085973,15.888531394192901,0.065,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4103,1863.0,0.4028627419824687,1.0698924731182795,0.24620675703014364,17.309928460443874,0.083,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4108,1815.0,0.26765046296296297,0.790469516468115,0.16933638443935928,11.194146885096956,0.01,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4114,2345.0,0.2837687604224569,0.7990379476215927,0.1787777972334092,13.510445254517366,0.037,"{""type"":""MultiPoint"",""coordinates"":[]}"
