system:index,B2,B8,GVI,RDVI,SGI,estimatefCOVER,.geo
0_2745,256.0,1665.0,3.512195121951219,28.415576499079886,4.381578947368421,0.325,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2756,267.0,1469.0,2.7189873417721517,24.312370176530244,3.5483091787439616,0.27,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2765,272.0,1618.0,3.0049504950495045,26.651950216525425,3.889423076923077,0.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2784,282.0,1780.0,3.238095238095238,28.995297424363017,4.238095238095238,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2785,166.0,1303.0,3.4470989761092152,26.21345853112987,4.916981132075471,0.289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2807,289.0,1785.0,2.975501113585746,28.59682810833722,4.08466819221968,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2822,247.0,1444.0,2.7801047120418847,23.777025440023195,3.4545454545454546,0.256,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2833,242.0,1367.0,3.0205882352941176,23.736952511120794,3.6356382978723403,0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2842,232.0,1452.0,3.321428571428571,25.959970893478157,4.148571428571429,0.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2854,274.0,1509.0,2.879177377892031,24.272052067269474,3.4452054794520546,0.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2871,235.0,1736.0,3.568421052631579,31.406726015686356,5.528662420382165,0.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2874,269.0,1532.0,2.858942065491184,25.16893739982015,3.6476190476190475,0.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2892,265.0,1569.0,2.9225,25.966057173281722,3.7990314769975786,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2897,237.0,1689.0,3.319693094629156,28.345584645689534,4.275949367088607,0.298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2940,230.0,1173.0,2.9494949494949494,21.186452970558435,3.3804034582132565,0.259,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2948,290.0,1759.0,3.0717592592592595,26.731787153956702,3.5824847250509166,0.298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2959,244.0,1327.0,2.9144542772861355,23.38702030349576,3.6356164383561644,0.248,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2991,234.0,1480.0,3.1807909604519775,25.928019371246034,4.043715846994536,0.263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3014,244.0,1490.0,3.082191780821918,25.608659059064742,3.900523560209424,0.283,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3064,265.0,1709.0,2.983682983682984,28.58937436681083,4.30478589420655,0.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3070,260.0,1764.0,3.250602409638554,29.43467343117637,4.454545454545454,0.296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3094,228.0,1399.0,3.1886227544910177,25.332357116130378,4.090643274853801,0.294,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3099,241.0,1705.0,3.178921568627451,28.443593386746933,4.2625,0.319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3106,257.0,1700.0,3.438642297650131,28.971806301395162,4.485488126649076,0.228,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3107,212.0,1280.0,3.0894568690095845,23.258426546567115,3.7317784256559765,0.288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3146,237.0,1322.0,2.888235294117647,22.494223167076722,3.3810741687979537,0.235,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3150,229.0,1532.0,3.414985590778098,27.8250901425052,4.628398791540786,0.329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3155,226.0,1497.0,3.158333333333333,26.627906976744185,4.252840909090909,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3170,217.0,1263.0,3.266891891891892,23.538435260416442,3.8861538461538463,0.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3189,237.0,1629.0,3.2868421052631582,28.217988630011973,4.426630434782608,0.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3191,282.0,1944.0,3.368539325842697,29.947415282778667,4.11864406779661,0.298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3214,225.0,1584.0,3.658823529411765,27.731071730670987,4.38781163434903,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3240,218.0,1367.0,3.5566666666666666,26.490404789163186,4.730103806228374,0.289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3261,223.0,1624.0,3.666666666666667,28.76388774053812,4.6801152737752165,0.328,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3275,213.0,1389.0,3.52442996742671,26.081495707328116,4.437699680511182,0.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3279,217.0,1661.0,3.856725146198831,29.44194870101796,4.8425655976676385,0.329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3280,236.0,1430.0,3.1569767441860463,24.34784759669697,3.657289002557545,0.311,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3283,230.0,1189.0,3.186619718309859,21.974358974358974,3.5813253012048194,0.251,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3290,253.0,1505.0,3.192200557103064,26.695350585308148,4.251412429378531,0.327,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3301,250.0,1400.0,3.117647058823529,23.600352829915447,3.508771929824561,0.279,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3307,284.0,1672.0,2.879350348027842,26.499682273977584,3.707317073170732,0.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3348,242.0,1542.0,3.2479338842975203,27.132742060860508,4.295264623955432,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3362,315.0,1749.0,3.020689655172414,27.425531914893618,3.8021739130434784,0.283,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3368,211.0,1476.0,3.583850931677019,28.190324533136035,5.072164948453608,0.333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3381,243.0,1548.0,3.0,29.405881764588205,5.375,0.335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3389,286.0,1643.0,2.884160756501182,25.824703652589186,3.579520697167756,0.265,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3402,243.0,1422.0,3.2574850299401197,23.882938195333196,3.537313432835821,0.27,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3429,160.0,1055.0,3.2712550607287447,21.24632431390367,3.781362007168459,0.258,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3432,210.0,1622.0,3.8708708708708706,29.30332964366214,4.945121951219512,0.338,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3434,164.0,1163.0,3.6150793650793647,23.69408766358794,4.355805243445693,0.282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3435,270.0,1672.0,3.128395061728395,27.344670561597784,3.9714964370546317,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3471,209.0,1283.0,3.021943573667712,23.471470600298012,3.7958579881656807,0.296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3478,162.0,1314.0,3.8666666666666663,25.338049644290628,4.424242424242424,0.288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3503,226.0,1424.0,3.250746268656717,25.99663056840492,4.263473053892215,0.299,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3508,239.0,1452.0,2.8412698412698414,28.776175931244225,5.563218390804598,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3515,233.0,1430.0,3.218289085545723,24.923456629128758,3.8440860215053765,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3552,283.0,1651.0,2.940334128878282,26.907713544066816,3.8847058823529412,0.258,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3562,189.0,1178.0,3.0761245674740483,22.535349202647655,3.8122977346278315,0.266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3576,232.0,1432.0,3.3658536585365857,26.787511523823344,4.575079872204473,0.289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3588,185.0,1251.0,2.946372239747634,22.07177988953904,3.4368131868131866,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3602,226.0,1351.0,2.9502923976608186,26.42075516614867,4.773851590106007,0.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3630,301.0,1941.0,3.0777310924369745,29.772337153024278,4.069182389937107,0.278,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3659,231.0,1573.0,3.2861035422343328,26.906830082945007,4.107049608355092,0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3670,222.0,1494.0,3.081967213114754,29.82089392164015,6.0,0.316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3678,155.0,1129.0,3.6460905349794235,24.78542933697937,5.155251141552512,0.308,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3696,221.0,1404.0,3.129411764705883,25.291037373515767,4.057803468208093,0.318,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3710,203.0,1243.0,3.2862068965517244,24.676089426063832,4.439285714285714,0.274,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3732,290.0,1697.0,2.839366515837104,26.27553399335482,3.587737843551797,0.205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3744,288.0,1587.0,2.9576059850374063,25.050624551127804,3.487912087912088,0.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3747,170.0,1002.0,3.3004291845493565,21.179343552183937,3.9761904761904763,0.22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3771,320.0,1681.0,2.727272727272727,25.807943617160415,3.494802494802495,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3782,200.0,1180.0,3.027303754266212,22.006216675684126,3.6196319018404908,0.27,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3804,225.0,1464.0,3.1828571428571433,29.816399136139093,6.229787234042553,0.335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3805,256.0,1697.0,3.329081632653061,28.466242460975355,4.296202531645569,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3820,210.0,1427.0,3.1482558139534884,28.675600318098578,5.662698412698413,0.291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3851,221.0,1383.0,3.504885993485342,24.34877204765844,3.789041095890411,0.288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3858,226.0,1473.0,3.319648093841642,27.198268683833412,4.588785046728972,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3886,244.0,1301.0,2.8152492668621703,22.869088391034094,3.544959128065395,0.265,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3894,245.0,1468.0,2.9146666666666667,24.77011129807828,3.6884422110552766,0.283,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3903,190.0,1423.0,3.6503267973856213,27.924468542771343,5.212454212454213,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3910,177.0,1500.0,3.8543689320388346,28.63116190595421,5.190311418685121,0.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3921,237.0,1450.0,2.856382978723404,24.59141165356246,3.6802030456852792,0.327,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3950,214.0,1420.0,3.4375,29.362812489295937,6.228070175438597,0.313,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3963,194.0,1417.0,3.5271565495207664,27.535893425156935,5.024822695035461,0.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3983,284.0,1618.0,3.065326633165829,26.365487730147006,3.7981220657276995,0.304,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4002,215.0,1418.0,3.4873417721518987,26.909149477108997,4.695364238410596,0.291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4011,259.0,1697.0,3.2853535353535355,27.30358403013722,3.8922018348623855,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4031,184.0,1210.0,3.3525179856115104,23.991081732159756,4.275618374558304,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4075,299.0,1847.0,3.315420560747664,29.202926107604135,4.122767857142857,0.326,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4094,165.0,1098.0,3.3058823529411763,23.564732742246054,4.632911392405063,0.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4104,222.0,1316.0,3.012195121951219,25.01310001606744,4.2727272727272725,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4108,274.0,1648.0,2.9806763285024154,26.01481892333454,3.621978021978022,0.271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4114,192.0,1475.0,3.609375,28.749728881419884,5.402930402930403,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4121,224.0,1407.0,2.9745762711864407,25.309937385238587,4.054755043227666,0.312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4131,179.0,1268.0,2.9015384615384616,22.31415838938773,3.4644808743169397,0.242,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4146,221.0,1305.0,3.1428571428571432,25.151431575423302,4.379194630872483,0.307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4168,199.0,1457.0,3.524844720496894,27.349391860286012,4.73051948051948,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4197,207.0,1323.0,3.424749163879599,25.165172154597954,4.309446254071661,0.311,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4209,264.0,1797.0,3.448019801980198,30.114633076680388,4.619537275064268,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4215,284.0,1381.0,3.0737463126843654,26.46264824400265,4.64983164983165,0.328,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4222,211.0,1697.0,3.862464183381089,29.187754488737625,4.5864864864864865,0.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4245,254.0,1400.0,2.8781163434903045,23.47995687667827,3.4739454094292803,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4278,271.0,1726.0,3.0233100233100236,29.387796541274252,4.5661375661375665,0.312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4281,249.0,1504.0,3.086956521739131,25.15328596141841,3.71358024691358,0.281,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4291,216.0,1340.0,3.2675159235668794,24.01910193331997,3.8068181818181817,0.253,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4309,264.0,1656.0,2.8782201405152223,30.054740880478615,5.175,0.31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4331,233.0,1425.0,3.2284866468842726,24.384747159643364,3.682170542635659,0.302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4340,277.0,1807.0,3.2617924528301883,29.921667056170016,4.506234413965087,0.321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4356,283.0,1803.0,2.9195652173913045,29.976020719598825,4.541561712846348,0.287,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4370,233.0,1764.0,3.5115089514066495,30.493082387337022,4.913649025069638,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4371,229.0,1432.0,3.1507246376811597,28.59058500999474,5.571984435797665,0.244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4400,222.0,1439.0,3.1589595375722546,26.775069150577803,4.539432176656152,0.317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4401,264.0,1580.0,3.12532637075718,25.880730047898336,3.744075829383886,0.295,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4404,271.0,1613.0,2.963144963144963,25.633543736683873,3.5924276169265035,0.254,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4422,182.0,1223.0,3.512915129151292,24.493589254185206,4.447272727272727,0.285,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4428,270.0,1776.0,3.5076142131979697,28.852615080762362,4.198581560283688,0.317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4471,251.0,1842.0,3.6515151515151514,30.259181292093206,4.525798525798526,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4472,203.0,1535.0,3.8422712933753944,28.17926756836762,4.781931464174455,0.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4474,288.0,1819.0,3.300236406619385,28.876763862421942,4.087640449438203,0.299,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4489,245.0,1576.0,3.2594594594594595,26.660106904368586,4.010178117048346,0.307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4494,254.0,1594.0,3.0559796437659035,24.880881831615124,3.4279569892473116,0.306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4503,291.0,1717.0,3.0978520286396183,28.00040906667058,4.068720379146919,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4528,240.0,1359.0,2.9620991253644315,23.13962587671386,3.475703324808184,0.192,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4532,259.0,1588.0,2.97,25.863940618506255,3.718969555035129,0.263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4534,235.0,1379.0,2.85195530726257,26.49424544719116,4.6745762711864405,0.263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4576,204.0,1292.0,3.154340836012862,22.39715861889896,3.4270557029177717,0.23,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4632,249.0,1479.0,3.052054794520548,25.579532833888894,3.923076923076923,0.258,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4649,244.0,1435.0,2.997214484679666,24.251277371480285,3.6146095717884132,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4687,209.0,1545.0,3.4269340974212037,26.641958723415726,4.098143236074271,0.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4714,258.0,1642.0,3.0947630922693268,26.08936010454748,3.6570155902004453,0.289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4718,154.0,1075.0,3.166666666666667,21.632351722906034,3.8530465949820787,0.253,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4726,259.0,1926.0,3.3872437357630982,31.03836171232865,4.563981042654029,0.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4764,215.0,1436.0,3.2738095238095237,25.145077939183793,3.902173913043478,0.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4774,302.0,1761.0,3.02974828375286,27.743311549634306,3.8703296703296703,0.292,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4777,271.0,1554.0,3.1111111111111107,26.665978673295513,4.078740157480315,0.268,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4840,239.0,1445.0,3.164265129682997,25.783752481791566,4.105113636363637,0.259,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4888,185.0,1198.0,3.1742160278745644,22.967274132189107,3.9022801302931596,0.287,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4914,232.0,1617.0,3.2329842931937174,31.164982119692006,6.10188679245283,0.314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4916,164.0,1281.0,3.227722772277228,24.606068821897825,4.241721854304636,0.262,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4934,236.0,1558.0,3.5422740524781338,26.996411198834934,4.188172043010753,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4939,242.0,1553.0,3.437142857142857,27.818873265510465,4.54093567251462,0.312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4950,255.0,1621.0,3.0934343434343434,26.383921773023054,3.7962529274004684,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4957,247.0,1556.0,3.2983425414364644,26.43182391585971,3.98974358974359,0.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4962,251.0,1734.0,3.4575835475578405,28.481102232138802,4.188405797101449,0.292,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4992,243.0,1297.0,2.825958702064897,22.92412839456721,3.5730027548209367,0.272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4995,259.0,1761.0,3.3056234718826403,28.96702259104403,4.2846715328467155,0.308,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5000,225.0,1365.0,2.945086705202312,23.212769531503756,3.482142857142857,0.271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5017,196.0,1127.0,2.7946127946127945,22.235174026943632,3.886206896551724,0.251,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5029,215.0,1262.0,3.428070175438597,23.164482328598236,3.755952380952381,0.247,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5034,219.0,1478.0,3.438438438438438,26.35221124925825,4.210826210826211,0.299,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5042,313.0,1960.0,3.117647058823529,30.731986560034997,4.34589800443459,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5046,160.0,1101.0,3.2840466926070038,23.43986777565699,4.549586776859504,0.286,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5048,226.0,1498.0,3.7106918238993707,26.88815455905719,4.354651162790698,0.314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5050,195.0,1286.0,3.3890784982935154,23.42815194645762,3.771260997067449,0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
