system:index,B2,B8,GVI,RDVI,SGI,estimatefAPAR,.geo
0_4775,897.0,2563.0,1.3864059590316575,24.172739218411333,2.33,0.287,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4795,282.0,1237.0,3.1096345514950166,25.148571861373494,4.7034220532319395,0.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4854,451.0,1888.0,2.2551724137931033,26.456507948515846,3.283478260869565,0.235,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4905,208.0,1158.0,3.488372093023256,24.198281306361782,4.632,0.3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4926,335.0,2049.0,3.396995708154506,31.617900051410164,4.415948275862069,0.345,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4976,417.0,1631.0,2.1608527131782944,23.792342631998327,3.1007604562737643,0.205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4984,279.0,1655.0,3.7971014492753623,28.0022713644011,4.254498714652956,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5003,265.0,1598.0,3.6862170087976542,25.993582623621858,3.7336448598130842,0.297,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5021,403.0,1937.0,2.322469982847341,25.920553573950066,3.0992,0.327,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5025,334.0,1782.0,3.05,28.85759639272158,4.183098591549296,0.337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5054,208.0,1192.0,3.549618320610687,25.404530608507542,5.115879828326181,0.284,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5075,381.0,1916.0,2.6495238095238096,28.59804512232404,3.7716535433070866,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5100,661.0,2036.0,1.5166872682323858,22.21160857649791,2.4123222748815167,0.239,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5133,547.0,2296.0,2.1366120218579234,30.11410336799365,3.4840667678300457,0.329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5151,252.0,1238.0,2.856697819314642,23.884726959635152,4.112956810631229,0.284,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5172,525.0,2333.0,2.3233618233618234,31.002743169494106,3.633956386292835,0.314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5180,507.0,2261.0,2.3348082595870205,30.42946838009815,3.6118210862619806,0.322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5199,246.0,1415.0,3.2365269461077846,25.66078298641301,4.161764705882353,0.309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5225,445.0,2486.0,3.0620915032679736,32.23403343350635,3.688427299703264,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5232,303.0,1970.0,3.387527839643653,32.52378529890842,5.051282051282051,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5263,277.0,1776.0,3.4069478908188584,30.551797692050606,4.892561983471074,0.325,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5305,307.0,1906.0,3.381609195402299,31.003407844513873,4.61501210653753,0.336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5312,263.0,1454.0,3.2267441860465116,25.19957498123674,3.867021276595745,0.274,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5338,284.0,1814.0,3.43520782396088,30.728179323972483,4.824468085106383,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5340,297.0,1603.0,2.5,29.196699688959246,4.978260869565218,0.352,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5343,362.0,1821.0,2.8662420382165603,28.11747066972321,3.8417721518987342,0.247,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5346,269.0,1373.0,2.968208092485549,24.395937289029973,3.835195530726257,0.238,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5404,455.0,1964.0,2.4516695957820738,27.920743557292298,3.500891265597148,0.276,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5431,263.0,1482.0,3.1746478873239434,25.899973912122935,4.0271739130434785,0.266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5444,440.0,2092.0,2.401626016260163,30.656825970626382,3.9923664122137406,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5469,228.0,1350.0,3.2993630573248405,26.469803950023262,4.804270462633452,0.303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5472,242.0,1634.0,3.9365558912386707,30.918143422419384,5.814946619217082,0.342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5523,361.0,2014.0,2.8582375478927204,29.16668270126717,3.72962962962963,0.285,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5551,276.0,1696.0,3.49867374005305,30.407508954048073,5.170731707317073,0.325,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5563,499.0,1990.0,2.0289193302891935,28.470551927281374,3.592057761732852,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5621,535.0,2213.0,2.170487106017192,28.360568314396613,3.2259475218658893,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5711,254.0,1452.0,3.196531791907514,26.39249435709444,4.321428571428571,0.257,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5715,288.0,1918.0,3.534278959810875,32.39055096578437,5.197831978319783,0.322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5732,301.0,1574.0,2.84841075794621,24.785530077666703,3.4442013129102844,0.19,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5751,597.0,2030.0,1.9591836734693877,25.693327126386908,2.9420289855072466,0.257,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5758,231.0,1402.0,3.6423841059602653,27.585860535653723,5.135531135531136,0.324,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5819,714.0,2292.0,1.622425629290618,24.70284355644556,2.5551839464882944,0.287,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5821,721.0,1933.0,1.6662068965517243,28.269977647957145,3.647169811320755,0.36,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5855,356.0,1790.0,2.5871743486973946,26.503584009015277,3.4622823984526114,0.346,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5862,282.0,1845.0,3.9463806970509383,28.847906949342402,4.010869565217392,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5892,312.0,1718.0,2.8956916099773244,27.56675150425267,3.922374429223744,0.243,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5956,245.0,1475.0,3.3382352941176467,28.047578623950173,5.0,0.364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5964,230.0,1242.0,3.268041237113402,24.523826913853707,4.373239436619718,0.253,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5977,224.0,1302.0,3.2970297029702973,24.544949489753396,4.133333333333334,0.244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5992,498.0,1823.0,1.84399375975039,23.812068586949987,2.84399375975039,0.242,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6031,332.0,1531.0,2.2436440677966103,23.605749753955795,3.229957805907173,0.224,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6072,214.0,1217.0,3.393501805054152,23.845713181519198,4.18213058419244,0.275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6130,399.0,1657.0,2.1926782273603083,22.535457368879314,2.8132427843803054,0.218,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6151,871.0,2320.0,1.2158548233046802,21.002762364883278,2.1225983531564503,0.26,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6170,541.0,1462.0,1.2084592145015107,15.95980782497097,2.0390516039051603,0.094,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6194,609.0,2138.0,1.6691635455680398,26.59445052259868,2.9818688981868897,0.327,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6199,287.0,1693.0,3.1292682926829265,31.749980564132397,6.00354609929078,0.351,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6232,571.0,2183.0,1.9302013422818791,29.618806005096825,3.543831168831169,0.345,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6263,343.0,1612.0,2.810874704491726,24.805038846031064,3.3723849372384938,0.241,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6286,244.0,1639.0,3.5151515151515156,31.332892157581256,6.07037037037037,0.33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6319,238.0,1263.0,3.0222929936305736,25.2266369945213,4.609489051094891,0.284,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6330,407.0,1968.0,2.3698630136986303,30.127149465459645,4.117154811715481,0.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6337,520.0,1869.0,1.78125,24.959967948697372,3.0,0.237,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6340,409.0,1718.0,2.152293577981651,26.70779578584602,3.6631130063965887,0.273,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6349,498.0,1752.0,1.821256038647343,22.71133742146844,2.733229329173167,0.181,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6350,304.0,1635.0,3.313984168865435,25.895453440022994,3.6172566371681416,0.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6431,397.0,2009.0,2.6133093525179856,30.307879271952192,4.075050709939148,0.347,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6471,379.0,1501.0,2.063265306122449,22.96774198124778,3.1336116910229643,0.172,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6499,286.0,1600.0,3.2780748663101607,28.038486275269456,4.456824512534819,0.287,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6510,278.0,1544.0,3.2534435261707992,28.19675007550976,4.75076923076923,0.359,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6540,302.0,1819.0,3.024336283185841,31.88819858641586,5.381656804733728,0.363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6630,457.0,1836.0,2.0805369127516777,26.457362305407486,3.3688073394495412,0.32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6644,681.0,2286.0,1.6581395348837211,26.039122881960417,2.7475961538461537,0.244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6657,456.0,2041.0,2.324104234527687,25.63759215267419,2.919885550786838,0.24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6659,245.0,1607.0,3.8403614457831328,29.929553715882278,5.3566666666666665,0.323,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6674,228.0,1497.0,3.7523809523809524,27.302447606765902,4.536363636363636,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6704,518.0,2330.0,2.4064327485380117,31.034053808515385,3.6463223787167447,0.332,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6760,493.0,2151.0,2.163235294117647,29.01149611780666,3.452648475120385,0.282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6775,247.0,1592.0,3.614492753623188,28.57443237561138,4.724035608308605,0.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6813,354.0,2072.0,3.1192842942345926,30.714305521786372,4.054794520547945,0.349,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6850,408.0,1606.0,2.290983606557377,23.335738707633148,3.0416666666666665,0.172,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6855,233.0,1350.0,3.2993630573248405,25.332791005336308,4.272151898734177,0.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6861,411.0,2097.0,2.6469565217391304,28.727478985646975,3.4718543046357615,0.317,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6863,322.0,1693.0,2.8216704288939054,30.84157087058936,5.426282051282051,0.348,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6910,298.0,1203.0,2.497093023255814,23.191563241353293,3.9702970297029703,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6982,235.0,1306.0,3.132911392405063,24.646438151997682,4.159235668789809,0.291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7010,464.0,2417.0,2.824367088607595,32.18624707570503,3.7884012539184955,0.355,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7011,288.0,1218.0,2.56140350877193,21.21640518694446,3.274193548387097,0.173,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7030,388.0,2107.0,2.990530303030303,29.63179514612791,3.6771378708551485,0.352,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7055,251.0,1365.0,3.6271186440677967,25.13943417108822,4.136363636363637,0.266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7061,246.0,1407.0,3.480891719745223,25.37216142433407,4.078260869565217,0.217,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7087,251.0,1384.0,3.284829721362229,25.90280475388036,4.379746835443038,0.273,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7094,215.0,1094.0,3.2568093385214008,22.346320362625317,4.066914498141264,0.231,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7148,321.0,1976.0,3.1166666666666663,30.503574956165107,4.222222222222222,0.339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7169,365.0,1910.0,3.0126050420168067,28.249768554693322,3.687258687258687,0.302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7259,244.0,1387.0,3.3074534161490687,24.943983352213504,3.985632183908046,0.302,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7269,269.0,1787.0,3.401477832512315,29.884472370247654,4.558673469387755,0.358,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7276,495.0,2115.0,2.1194690265486726,28.392135874419235,3.3678343949044587,0.28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7293,410.0,1981.0,2.6890130353817505,28.367750735085707,3.5822784810126582,0.275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7314,344.0,1931.0,3.170626349892008,30.91818070820282,4.501165501165501,0.293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7335,733.0,1984.0,1.527388535031847,25.821812440805413,3.019786910197869,0.35,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7355,530.0,1437.0,1.3327922077922079,16.47826086956522,2.1163475699558174,0.103,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7380,390.0,2286.0,3.1791590493601465,30.24014314894544,3.5277777777777777,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7408,470.0,2312.0,2.4353640416047546,32.20688654313256,3.986206896551724,0.351,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7414,438.0,1452.0,1.6544789762340035,22.600180225257034,3.136069114470842,0.296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7421,454.0,1918.0,2.449640287769784,26.745349604934987,3.3012048192771086,0.259,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7429,405.0,2032.0,2.602836879432624,30.264847732492772,4.007889546351085,0.314,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7447,436.0,1792.0,2.0684931506849313,25.403411844343534,3.2,0.208,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7462,615.0,2010.0,1.6907630522088355,22.142305438703644,2.4216867469879517,0.215,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7516,357.0,1919.0,2.9896049896049894,29.96647264095356,4.189956331877729,0.278,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7527,268.0,1427.0,3.065527065527066,25.2407434816274,3.963888888888889,0.251,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7536,263.0,1475.0,3.250720461095101,26.08987153317484,4.120111731843576,0.205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7572,367.0,2138.0,2.966604823747681,31.00516472188707,3.9962616822429906,0.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7629,284.0,1758.0,3.7005347593582885,29.545233452259033,4.519280205655527,0.329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7633,440.0,2102.0,2.5993150684931505,32.596936211724504,4.629955947136564,0.365,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7672,455.0,2153.0,2.6245791245791246,31.965368769997887,4.263366336633664,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7678,746.0,2384.0,1.6400885935769658,25.789103032255117,2.634254143646409,0.318,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7735,418.0,1919.0,2.241554054054054,29.85931594033982,4.153679653679654,0.362,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7767,406.0,1863.0,2.44362292051756,27.827456864510328,3.6673228346456694,0.291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7771,275.0,1488.0,3.1333333333333337,26.574747448653522,4.263610315186247,0.262,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7772,216.0,1349.0,3.604095563139932,27.517203630084296,5.417670682730924,0.299,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7776,277.0,1583.0,3.2783783783783784,26.799593800057888,4.038265306122449,0.271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7819,231.0,1578.0,3.810975609756097,29.80076598184894,5.441379310344828,0.301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7820,336.0,2013.0,3.638248847926267,28.216591958917746,3.488734835355286,0.315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7870,407.0,2249.0,2.7235099337748343,30.1257862795097,3.5585443037974684,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7876,459.0,2322.0,2.6452119309262168,32.24051475187598,3.9760273972602738,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7878,280.0,1776.0,3.331707317073171,30.379487927107768,4.813008130081301,0.322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7907,262.0,1780.0,3.6113989637305703,30.094721665040396,4.671916010498688,0.348,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7919,238.0,1309.0,3.2777777777777777,25.121617228473035,4.348837209302325,0.259,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7927,239.0,1472.0,3.6435331230283916,28.44597365180931,5.238434163701068,0.305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7969,422.0,2098.0,2.5379426644182126,30.637427145850364,3.9734848484848486,0.347,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7999,546.0,2174.0,1.9862637362637363,26.911894883798748,2.9986206896551724,0.275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8001,316.0,1147.0,2.230985915492958,18.960655578020514,2.8603491271820447,0.237,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8048,399.0,1683.0,2.1875,24.967191586914716,3.280701754385965,0.232,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8124,532.0,2484.0,2.3934426229508197,32.185758914822514,3.68,0.325,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8137,380.0,2178.0,3.1644359464627154,32.07124313085471,4.237354085603113,0.351,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8141,303.0,1476.0,2.936,25.711583850972875,3.9784366576819408,0.297,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8165,355.0,1841.0,2.624015748031496,31.113923396744347,4.8962765957446805,0.356,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8172,464.0,2049.0,2.1816770186335406,28.475717099660702,3.4906303236797274,0.287,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8210,468.0,1425.0,1.513227513227513,17.77473906907235,2.2946859903381642,0.108,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8212,306.0,1889.0,3.1607929515418505,29.69997346380185,4.179203539823009,0.252,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8224,221.0,1355.0,3.77112676056338,27.214267152243202,5.1915708812260535,0.288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8256,370.0,1852.0,2.5276190476190474,29.031016402847776,4.052516411378556,0.331,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8293,243.0,1455.0,3.3303571428571432,27.348841608812748,4.739413680781759,0.275,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8321,860.0,2533.0,1.4568380213385064,25.15944664198894,2.4568380213385064,0.287,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8354,568.0,2267.0,1.9365284974093266,28.328661474752124,3.152990264255911,0.282,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8355,244.0,1440.0,3.137931034482759,26.072500472698746,4.235294117647059,0.29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8376,228.0,1465.0,3.6955128205128203,28.656917036017962,5.405904059040591,0.319,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8407,401.0,1873.0,2.5339622641509436,27.448979591836736,3.547348484848485,0.266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8408,532.0,1777.0,1.6965098634294384,22.254680391941633,2.6325925925925926,0.192,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8468,470.0,1783.0,1.8944805194805197,23.92787527197756,2.9133986928104574,0.217,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8485,325.0,1714.0,2.585774058577406,29.411893383834748,4.619946091644205,0.34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8502,259.0,1510.0,3.114441416893733,26.352286893060015,4.103260869565218,0.237,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8515,413.0,2258.0,2.3651266766020864,29.347084456896543,3.370149253731343,0.334,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8635,578.0,2214.0,2.045392022008253,28.303902906458006,3.2133526850507983,0.273,"{""type"":""MultiPoint"",""coordinates"":[]}"
