system:index,B8,EVI,GVI,RDVI,SGI,estimatefAPAR,.geo
7_9247,3258.0,5.777692010806639,5.887949260042284,50.44952948793143,12.340909090909092,0.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9264,2965.0,5.59148587801883,6.076372315035799,48.31049254360929,12.725321888412017,0.628,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9272,2609.0,5.269576379974326,7.443365695792881,46.92492749410145,17.86986301369863,0.634,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9275,3394.0,4.553935860058309,6.713636363636364,51.60993269554251,12.57037037037037,0.641,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9278,2937.0,4.5577112791844785,8.149532710280374,49.770537298473315,17.8,0.646,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9295,2876.0,5.3818615751789975,7.170454545454545,49.030107196369244,16.91764705882353,0.638,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9315,2845.0,6.002734731084777,6.077114427860696,47.647387758505964,13.483412322274882,0.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9323,2789.0,5.091510903426792,7.202941176470588,48.040317329290055,16.028735632183906,0.636,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9330,2528.0,4.694641449960598,7.901408450704226,46.091894904714216,17.43448275862069,0.619,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9341,2789.0,4.151715454831602,8.92526690391459,48.65204793950079,18.47019867549669,0.647,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9348,3059.0,5.588006230529595,6.884020618556701,50.35862765515304,16.185185185185187,0.636,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9360,2532.0,5.111016225448335,7.671232876712329,46.330663033013586,18.347826086956523,0.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9364,3199.0,5.745834947694693,6.253968253968254,50.628785219219836,13.729613733905579,0.649,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9371,2787.0,4.317065181788405,8.643598615916956,48.63170659474355,18.456953642384107,0.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9376,2779.0,4.758595464520848,7.421212121212122,47.85805862519002,15.700564971751412,0.623,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9377,2754.0,5.520255863539446,7.0291545189504365,47.9198006780029,16.69090909090909,0.635,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9393,2932.0,6.740759240759241,5.603603603603603,47.975115324127664,12.583690987124463,0.613,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9396,2912.0,5.130118637581324,6.298245614035087,47.82165736505074,12.606060606060606,0.616,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9413,3032.0,5.970117845117845,6.54228855721393,49.94130115027626,15.548717948717949,0.645,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9415,2714.0,4.341438703140831,8.727598566308243,48.10020822721639,18.97902097902098,0.652,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9422,2686.0,5.936762623879188,6.609065155807365,47.07946676074603,15.8,0.616,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9427,2580.0,4.174137931034483,8.280575539568344,46.259269814942066,16.22641509433962,0.638,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9474,2617.0,6.047381546134663,6.092140921409214,45.75471698113208,13.630208333333334,0.618,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9478,2874.0,5.923144876325088,6.44559585492228,48.436493818853116,14.96875,0.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9485,2989.0,5.063729060451566,6.824607329842932,49.18465967734098,14.370192307692308,0.622,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9495,2806.0,5.0534351145038165,7.6073619631901845,48.638355324136704,17.759493670886076,0.638,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9499,2975.0,6.46415270018622,6.220873786407767,49.299310320825434,15.025252525252526,0.633,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9542,3168.0,4.683343888537049,7.336842105263157,50.89420643519114,15.085714285714285,0.635,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9557,2759.0,4.38309475119291,7.56832298136646,47.38649568014642,14.754010695187166,0.618,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9573,2638.0,5.059135399673735,7.401273885350319,46.928411966863564,16.802547770700638,0.628,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9580,2948.0,6.715399610136452,6.190243902439025,49.182929046104405,15.354166666666666,0.637,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9593,2549.0,4.43646408839779,8.40590405904059,46.455955700076146,18.207142857142856,0.633,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9595,2900.0,4.773684210526316,7.529411764705882,49.036977914508384,16.201117318435752,0.619,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9600,2634.0,4.67490494296578,7.335443037974683,46.39622641509434,15.051428571428572,0.623,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9615,3047.0,6.714628297362111,5.552688172043011,48.78611485900289,12.336032388663968,0.626,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9634,2914.0,4.670961002785515,6.628272251308901,47.84211248001157,12.614718614718615,0.623,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9641,2527.0,4.26728771049803,8.464419475655431,46.081173497407846,17.427586206896553,0.626,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9648,3139.0,5.480841472577009,6.509569377990431,50.34028255402474,14.203619909502262,0.651,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9650,3115.0,4.862277460530736,6.926208651399491,50.13033986033551,14.159090909090908,0.652,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9651,2745.0,4.288807461692205,8.089403973509933,47.69336376087095,16.147058823529413,0.643,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9660,3184.0,6.221276595744682,5.689075630252101,49.82482670880188,12.246153846153845,0.627,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9663,2722.0,6.197252208047105,6.088541666666667,46.76174426307275,13.887755102040817,0.623,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9666,2952.0,5.0831792975970425,6.872,48.96681417345868,14.613861386138614,0.626,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9669,3063.0,5.981288981288982,6.7153652392947105,50.473684210526315,16.467741935483872,0.622,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9706,2925.0,6.6626036079960995,6.186732186732187,48.95208908705047,15.234375,0.636,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9707,2865.0,4.09726443768997,8.614093959731544,48.94542451966965,16.952662721893493,0.633,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9740,2635.0,5.112593828190159,6.795857988165681,46.19021369318399,14.398907103825136,0.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9758,2682.0,5.674157303370787,7.005970149253731,47.38912459600139,17.0828025477707,0.636,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9775,2531.0,4.116735537190083,8.88671875,46.263941709590895,18.07857142857143,0.639,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9779,2593.0,5.1248941574936495,6.95398773006135,46.04126225483054,15.075581395348838,0.62,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9812,3211.0,5.413793103448276,6.519906323185012,50.86712188042282,14.083333333333334,0.647,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9824,2984.0,5.743937525688451,6.710594315245478,49.61885932542567,15.788359788359788,0.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9842,2964.0,5.036088054853844,7.492836676217765,49.83134129952029,17.13294797687861,0.629,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9855,2963.0,5.307929176289453,6.676165803108808,49.00063130906447,14.453658536585365,0.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9856,3141.0,6.337873462214412,5.654661016949152,49.49918450843705,12.26953125,0.642,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9861,3243.0,6.641104294478528,6.206666666666667,51.565817888691214,15.297169811320755,0.645,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9883,2787.0,5.88808337109198,6.432,47.64998787552642,14.824468085106384,0.628,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9885,2797.0,4.231396866840731,7.424698795180722,47.333598111312845,13.71078431372549,0.633,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9917,2905.0,4.636021872863978,7.395953757225433,48.7505131075884,15.130208333333334,0.645,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9937,2733.0,5.444350402031316,7.158208955223881,47.8371799223606,17.08125,0.639,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9945,3248.0,5.813148788927336,6.398633257403189,51.32062403764108,14.5,0.619,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9974,2982.0,5.815855704697986,6.344827586206897,49.08925798113271,14.267942583732058,0.627,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9981,2927.0,5.53717320261438,6.3175,48.3567747544396,13.550925925925926,0.621,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_19,3514.0,5.113278791692889,6.5085470085470085,52.87524396193251,13.31060606060606,0.672,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_32,3003.0,4.409375,8.045180722891565,50.0115690133381,16.591160220994475,0.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_34,2882.0,4.708721130644605,8.266881028938906,49.615354249553704,19.213333333333335,0.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_58,3458.0,5.873101952277658,6.788288288288288,53.653030374749406,16.545454545454547,0.658,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_60,2926.0,4.631632308212234,7.580645161290322,49.14270182886593,15.816216216216215,0.671,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_80,3225.0,4.080627993613624,9.53921568627451,52.73060777905417,20.411392405063292,0.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_114,2983.0,4.330757341576507,8.122324159021407,49.81382532416119,16.480662983425415,0.66,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_115,3306.0,4.788926277148976,8.107438016528926,53.067796610169495,18.89142857142857,0.692,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_127,3096.0,5.011969904240766,7.845714285714285,51.32635448006639,18.763636363636362,0.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_129,3321.0,6.317704122877931,6.652073732718894,52.718681562284246,17.03076923076923,0.678,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_136,3151.0,4.340562719812427,8.159883720930232,51.252118402253025,16.67195767195767,0.677,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_165,3272.0,3.996138996138996,9.520900321543408,52.94750701934725,19.592814371257486,0.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_177,3202.0,5.350284495021337,7.126903553299492,51.641910232764964,16.590673575129532,0.655,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_180,3509.0,4.769518870642466,7.883544303797468,54.381087435092226,17.72222222222222,0.658,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_187,3352.0,5.391822827938672,7.359102244389028,53.20267060371174,17.925133689839573,0.672,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_190,2957.0,4.031141868512111,9.126712328767123,50.07248114027601,18.366459627329192,0.666,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_201,3311.0,5.238335011748909,7.3822784810126585,52.746993833478406,17.426315789473684,0.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_206,3044.0,4.137288621381485,9.180602006688963,51.02745951438643,19.388535031847134,0.667,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_212,3185.0,6.261034047919294,6.389791183294664,51.15718141436703,15.46116504854369,0.653,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_217,3172.0,4.618591723285979,8.011363636363637,51.65348596741312,17.524861878453038,0.685,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_218,3265.0,4.783214617528647,8.044321329639889,52.65935944511125,18.551136363636363,0.688,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_245,3016.0,4.309667673716012,8.666666666666666,50.600698004727036,18.503067484662576,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_252,2864.0,3.937282229965157,9.452554744525548,49.38260736144177,18.842105263157894,0.663,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_254,2851.0,4.109256449165402,9.367272727272727,49.490604899110835,19.937062937062937,0.656,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_256,3319.0,4.226831896551724,8.761764705882353,53.0418810267617,18.337016574585636,0.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_258,2935.0,4.923785891527827,7.920972644376899,49.95885758789636,18.694267515923567,0.666,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_302,3186.0,4.479665071770335,8.0,51.563286472531416,16.768421052631577,0.669,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_329,2963.0,4.346129837702871,8.145061728395062,49.69254404295157,16.646067415730336,0.676,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_334,2817.0,4.770773638968481,8.028846153846153,48.88279117161041,18.41176470588235,0.675,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_365,3276.0,4.305594210965767,8.551020408163266,52.614786794908554,18.0,0.692,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_371,3222.0,4.330855018587361,8.179487179487179,51.83271040789208,16.694300518134714,0.676,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_373,3088.0,4.698234349919743,8.273273273273274,51.35087719298246,19.180124223602483,0.682,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_375,3153.0,6.160452450775031,6.315545243619489,50.699361534734514,14.872641509433961,0.658,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_377,3013.0,4.314294441050702,8.020958083832335,49.93161521584401,16.02659574468085,0.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_395,3599.0,5.296542974944497,6.545073375262055,53.773134797221616,13.895752895752896,0.669,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_426,3065.0,4.229985443959244,8.98371335504886,51.179742134586604,19.27672955974843,0.654,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_430,3237.0,5.695488721804511,6.707142857142857,51.63106187676802,15.63768115942029,0.655,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_438,3252.0,3.9163254861821906,8.975460122699387,52.16687460153914,17.026178010471206,0.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_459,3172.0,5.40520984081042,7.217616580310882,51.57860797805149,17.23913043478261,0.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_463,3490.0,6.27951256664128,6.86036036036036,54.3511527026671,18.177083333333332,0.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_465,3062.0,5.302694721299373,7.0791556728232194,50.38800238523094,16.201058201058203,0.673,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_466,2899.0,4.1852303936527315,8.89419795221843,49.627248863776785,18.583333333333332,0.665,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_478,3459.0,6.2306800618238025,6.266806722689076,53.0688974802807,14.782051282051283,0.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_482,3594.0,5.3548593350383635,6.71244635193133,54.07447626973148,14.729508196721312,0.661,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_502,2914.0,4.373010821133036,8.33974358974359,49.51552294974792,17.55421686746988,0.685,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_506,2950.0,4.172126265634306,9.243055555555555,50.34164748910554,19.93243243243243,0.669,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_520,3403.0,5.411883862255234,7.219806763285025,53.43333333333333,17.274111675126903,0.685,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_529,3366.0,4.241490217099973,8.32409972299169,52.99344580766783,16.746268656716417,0.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_542,3408.0,4.944478716841456,7.52,53.359274623683284,16.871287128712872,0.669,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_544,3479.0,4.748096074985354,7.166666666666666,53.183284844653954,14.679324894514767,0.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_621,3014.0,4.242424242424242,8.914473684210526,50.70976684991026,19.075949367088608,0.667,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_627,3531.0,4.374836173001311,8.517520215633423,54.69926568999537,18.295336787564768,0.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_633,3257.0,4.396675265118945,8.226628895184136,52.26340714170096,17.232804232804234,0.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_639,3526.0,4.470021413276231,8.52972972972973,54.820435718934164,18.956989247311828,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_647,3283.0,5.014600908500974,7.505181347150259,52.4350396328158,17.098958333333332,0.677,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_648,2955.0,5.563774490203919,7.095890410958905,49.76789427218933,17.180232558139537,0.665,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_662,3175.0,4.774847217754905,7.333333333333334,51.06079968737839,15.412621359223301,0.663,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_664,3180.0,4.600924499229584,7.760330578512397,51.406408647459884,16.391752577319586,0.671,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_679,3111.0,4.500763358778626,8.513761467889909,51.52145765267204,19.085889570552148,0.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_708,3240.0,4.684880471903136,7.20253164556962,51.292716906259216,14.594594594594595,0.668,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_714,3153.0,4.098630136986301,9.303921568627452,51.97390366946985,19.58385093167702,0.666,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_727,3311.0,4.25485370522286,8.27450980392157,52.52741517273951,16.63819095477387,0.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_758,3431.0,6.079652699131747,6.641425389755011,53.38022319650464,16.33809523809524,0.662,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_823,2921.0,4.835261128636523,7.878419452887538,49.689535632224334,18.030864197530864,0.668,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_855,3149.0,3.895409494001043,9.710884353741497,51.91055022832594,19.438271604938272,0.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_883,3539.0,5.612348178137651,6.9707207207207205,54.322439985734555,16.693396226415093,0.677,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_884,3286.0,6.110667199360767,6.253863134657837,51.610777554755295,14.475770925110131,0.668,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_912,3236.0,4.739049394221809,7.865753424657534,52.16337353671985,17.491891891891893,0.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_927,3278.0,5.394321766561514,7.054054054054054,52.19198645633992,16.39,0.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_929,2988.0,4.451066499372647,8.764705882352942,50.66241889543491,19.92,0.657,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_944,3203.0,4.374818682912678,8.230547550432277,51.80020614758356,17.128342245989305,0.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_965,2865.0,4.533444816053512,8.362745098039216,49.33986547684609,18.603896103896105,0.673,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_969,2834.0,5.381694644284573,7.746913580246913,49.37338104993946,20.099290780141843,0.676,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_984,3471.0,4.93808517064331,7.612903225806452,53.96304109222875,17.26865671641791,0.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_993,3084.0,4.1079481397970685,8.948387096774194,51.108899243912276,18.24852071005917,0.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1019,3565.0,4.997003296373989,7.157894736842104,54.13647177049476,15.5,0.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1037,3197.0,4.417546948356808,8.186781609195402,51.767805680708214,17.188172043010752,0.675,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1048,3200.0,4.659481412058732,7.268733850129198,51.03061049499557,14.746543778801843,0.663,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1059,3466.0,4.586625282167043,7.708542713567839,53.58386805291392,16.12093023255814,0.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1062,2977.0,5.935908319185059,6.752604166666667,49.78003245575011,16.538888888888888,0.661,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1080,3335.0,5.240943835161183,7.573264781491002,53.19088984243267,18.425414364640883,0.664,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1111,2866.0,4.909649439826527,8.041009463722398,49.4818558970684,19.23489932885906,0.664,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1130,2977.0,5.2372058274187525,7.3389355742296924,49.96003482149586,17.208092485549134,0.67,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1139,2876.0,4.694300518134716,8.072555205047319,49.34483080284203,18.20253164556962,0.662,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1140,3212.0,4.923651721897336,7.728260869565217,52.03481400517257,17.74585635359116,0.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1145,3142.0,5.411507647487253,7.446236559139784,51.64206988146885,18.48235294117647,0.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1150,3462.0,6.138595166163142,6.6255506607929515,53.64219064765066,16.407582938388625,0.688,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1154,3238.0,4.75552787293678,7.8712328767123285,52.20703513728617,17.597826086956523,0.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1156,2971.0,5.021590500179921,7.369014084507043,49.72051689256128,16.505555555555556,0.654,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1206,3192.0,4.724483406386976,8.068181818181818,52.01902161349893,18.344827586206897,0.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1219,3259.0,4.350704225352112,8.75748502994012,52.75142133260572,19.17058823529412,0.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1226,3385.0,4.938871473354232,6.946009389671362,52.378627185114176,14.465811965811966,0.675,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1257,3348.0,4.009649568308786,8.964285714285714,53.09250436003088,17.621052631578948,0.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1285,3028.0,5.16405395552315,7.031830238726791,49.90182418599212,15.528205128205128,0.655,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1290,3235.0,6.188825448613376,6.558411214953271,51.78396788989934,16.175,0.668,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1295,3283.0,4.566236811254396,8.543604651162791,53.05030699688521,19.65868263473054,0.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1302,3062.0,5.003475842891901,7.43526170798898,50.53989255627067,16.73224043715847,0.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1305,3341.0,4.261808367071525,8.684057971014493,53.19786166578106,18.256830601092897,0.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1336,3417.0,4.591721009356394,8.413223140495868,54.0208608549552,19.196629213483146,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1351,2946.0,4.0659824046920825,8.69078947368421,49.652621431348514,17.028901734104046,0.685,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1360,3343.0,5.649910233393177,7.016786570743406,52.90009617373802,17.056122448979593,0.696,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1390,2875.0,4.516876240900066,8.64765100671141,49.67743634809676,19.82758620689655,0.654,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1414,2934.0,4.728390843867441,7.9179331306990886,49.7147476010113,17.674698795180724,0.661,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1423,3248.0,4.7957592765824755,8.098039215686274,52.598490183565566,18.88372093023256,0.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1428,2954.0,4.175659472422063,8.65359477124183,49.86142231201973,17.583333333333332,0.66,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1429,3116.0,4.35474278917633,8.137829912023461,50.96418515322127,16.663101604278076,0.658,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1452,2965.0,4.7610105838170025,7.6950146627565985,49.76391573996119,16.84659090909091,0.672,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1464,2968.0,3.924895688456189,9.871794871794872,50.57055329566224,20.328767123287673,0.677,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1493,2914.0,4.376184459886292,8.979452054794521,50.11743161076198,20.377622377622377,0.682,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1504,2939.0,4.196131761861589,8.764119601328904,49.86834973916659,18.141975308641975,0.653,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1526,3432.0,5.502056202878684,6.8,53.12702162785208,15.529411764705882,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1540,2965.0,5.424747866563227,7.282122905027933,49.9703359179455,17.648809523809526,0.683,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1541,3017.0,4.732862903225806,7.288461538461538,49.66624385511536,15.085,0.656,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1572,3079.0,6.1205794631444395,6.348448687350835,50.12656432005613,14.946601941747574,0.656,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1585,3014.0,4.469194312796208,7.890855457227138,50.01794301368047,16.291891891891893,0.677,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1601,3234.0,4.522199353131432,8.770392749244714,52.81513683827093,20.468354430379748,0.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1620,3334.0,5.4977056124249915,6.7354988399071924,52.25892205029406,15.223744292237443,0.673,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1635,3567.0,5.687308608370194,6.771241830065359,54.29495585780654,15.924107142857142,0.688,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1650,3175.0,3.9559863767356562,9.83617747440273,52.334107987610324,20.483870967741936,0.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1678,3123.0,4.143787149731107,8.267062314540059,50.83149484318523,16.015384615384615,0.678,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1698,3283.0,3.872171101715991,9.763934426229508,53.00089638280874,19.42603550295858,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1715,2992.0,4.277744270205066,8.907284768211921,50.57209724130036,19.303225806451614,0.661,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1717,2974.0,4.003133010538308,9.150170648464163,50.18842722785795,18.245398773006134,0.655,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1721,3180.0,4.138121546961326,8.636363636363637,51.6551724137931,17.282608695652176,0.677,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1730,3360.0,4.030172413793103,9.181818181818182,53.422912920999536,18.56353591160221,0.698,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1744,3283.0,4.016752577319588,9.522435897435898,53.075024717542604,19.77710843373494,0.682,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1776,3243.0,5.0065316786414105,7.764864864864865,52.42749379155138,18.322033898305083,0.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1781,3494.0,5.050784856879039,7.3389021479713605,53.91205286524184,16.4811320754717,0.664,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1794,3180.0,3.9089726918075423,9.35830618892508,51.90479105560429,18.275862068965516,0.674,"{""type"":""MultiPoint"",""coordinates"":[]}"
