system:index,B4,B8,GVI,NDGI,RDVI,estimatefAPAR,.geo
9_2513,174.0,4185.0,9.4625,0.39372822299651566,60.751810828372506,0.808,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2561,183.0,4663.0,10.236144578313253,0.3879598662207358,64.35559487587938,0.827,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2581,238.0,4743.0,9.878440366972477,0.29376854599406527,63.831716682285055,0.846,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2598,228.0,5007.0,8.324022346368714,0.403921568627451,66.05089207451738,0.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2619,151.0,4167.0,11.743119266055047,0.3682008368200837,61.115642970154504,0.807,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2641,163.0,4369.0,11.376770538243626,0.3682170542635659,62.47759704399553,0.819,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2662,149.0,4203.0,10.872881355932204,0.40755467196819084,61.452463993580864,0.812,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2688,278.0,4463.0,8.278586278586278,0.26745718050065875,60.77997045994677,0.821,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2714,149.0,4193.0,11.296187683284458,0.39183673469387753,61.3714292331293,0.818,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2735,150.0,4397.0,12.40548780487805,0.3723849372384937,62.982483837080466,0.843,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2740,319.0,4534.0,7.570888468809073,0.24764150943396226,60.50516272740782,0.799,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2786,227.0,5136.0,9.950959488272922,0.34770114942528735,67.03307367727635,0.857,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2846,266.0,4428.0,7.564796905222437,0.3205619412515964,60.74779703398567,0.807,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2854,242.0,4878.0,8.453488372093023,0.36147757255936674,64.7900696480564,0.83,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2863,226.0,4884.0,9.640522875816993,0.34014598540145985,65.16119407521043,0.844,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2868,167.0,4074.0,10.541076487252125,0.3576923076923077,59.99420116597917,0.807,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2885,212.0,4566.0,10.737789203084834,0.2945091514143095,62.98909258631383,0.867,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2893,252.0,4554.0,7.982248520710058,0.3359683794466403,62.05524903329508,0.813,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2948,273.0,4977.0,9.095334685598377,0.28720626631853785,64.92136782292869,0.858,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2979,290.0,4411.0,7.4340344168260035,0.2865928659286593,60.104569233248114,0.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3032,296.0,4394.0,7.107011070110701,0.2935560859188544,59.83916610025211,0.814,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3061,167.0,4292.0,10.506702412868632,0.3814814814814815,61.7739278782559,0.814,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3070,179.0,4351.0,9.04849884526559,0.4150326797385621,61.986226484039854,0.805,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3089,237.0,5116.0,9.955032119914346,0.32670454545454547,66.68562047645585,0.849,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3144,288.0,4341.0,6.907103825136612,0.3118279569892473,59.57074251322914,0.799,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3246,229.0,5458.0,12.026252983293556,0.2932098765432099,69.33891277659006,0.889,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3269,168.0,4495.0,10.017156862745098,0.4166666666666667,63.36569279149878,0.816,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3299,149.0,4189.0,11.072046109510087,0.39919354838709675,61.33898584813596,0.819,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3307,235.0,4613.0,9.028260869565218,0.3237410071942446,62.87738211406508,0.838,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3309,183.0,4951.0,10.17607223476298,0.41533546325878595,66.54390983487664,0.843,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3328,248.0,5242.0,10.623059866962306,0.290414878397711,67.4003832152251,0.884,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3336,198.0,4392.0,10.17557251908397,0.3299492385786802,61.904480499252664,0.817,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3340,301.0,4771.0,7.754128440366973,0.28841607565011823,62.76505311671837,0.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3342,186.0,4532.0,9.86810551558753,0.38308457711442784,63.2718821633144,0.844,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3401,145.0,4661.0,12.471098265895954,0.4093686354378819,65.14214426647155,0.861,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3405,179.0,4360.0,10.564986737400531,0.35611510791366907,62.05832881547023,0.815,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3442,327.0,5170.0,8.41712204007286,0.2534246575342466,65.32081587610514,0.817,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3495,255.0,4286.0,8.588366890380312,0.27350427350427353,59.81871055589478,0.823,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3532,176.0,4669.0,9.563348416289593,0.43042071197411,64.54900139437753,0.822,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3537,199.0,5130.0,11.451456310679612,0.3486088379705401,67.54794520547945,0.876,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3546,249.0,5086.0,9.151696606786427,0.336,66.22300373023936,0.838,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3621,260.0,4828.0,10.254079254079254,0.24528301886792453,64.04017999731145,0.838,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3656,163.0,4290.0,11.05056179775281,0.371868978805395,61.845502323503936,0.803,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3663,282.0,5301.0,10.02079002079002,0.2608125819134993,67.17124250340994,0.867,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3669,139.0,4110.0,11.454545454545455,0.4072494669509595,60.919526839053724,0.815,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3679,263.0,4449.0,8.506410256410257,0.280437756497948,60.981286617185006,0.825,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3680,231.0,4977.0,10.683098591549296,0.2968036529680365,65.76460956295371,0.868,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3687,218.0,4958.0,10.530232558139534,0.3271604938271605,65.88418952734735,0.867,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3700,258.0,5417.0,10.77608695652174,0.28133704735376047,68.4829712908851,0.867,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3744,141.0,4131.0,11.949843260188088,0.3869565217391304,61.046008620869934,0.812,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3806,302.0,5436.0,8.759425493716337,0.2968568102444703,67.7759466726096,0.902,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3844,182.0,4607.0,9.518264840182649,0.4129032258064516,63.94268321137783,0.831,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3852,225.0,4527.0,7.859099804305284,0.38858695652173914,62.406839660117676,0.812,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3860,303.0,4412.0,7.913131313131313,0.24060150375939848,59.840510897156136,0.811,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3883,161.0,4528.0,11.790960451977401,0.37475728155339805,63.77391455318196,0.858,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3892,243.0,4579.0,9.108167770419426,0.3017241379310345,62.44183689328851,0.802,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3898,273.0,4486.0,7.577437858508604,0.314070351758794,61.070799667016814,0.804,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3914,265.0,4543.0,9.006607929515418,0.26286509040333794,61.69621917831354,0.802,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3955,169.0,4353.0,9.21830985915493,0.4319327731092437,62.21948282056906,0.811,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3978,260.0,5121.0,9.303822937625755,0.3130779392338177,66.26651403790267,0.858,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3986,180.0,4229.0,9.679292929292929,0.375,60.97863905092927,0.818,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3996,146.0,4060.0,11.848101265822784,0.36796536796536794,60.35123853237663,0.802,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4007,210.0,4458.0,8.64935064935065,0.375,62.175471072480285,0.837,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4021,200.0,4709.0,11.295039164490861,0.313893653516295,64.35521110345533,0.844,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4030,294.0,4687.0,8.190196078431372,0.26865671641791045,62.24477944179318,0.849,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4031,295.0,4756.0,7.5080500894454385,0.3091334894613583,62.768758519899684,0.818,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4033,207.0,4808.0,9.613686534216335,0.37272727272727274,64.97058311259049,0.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4034,181.0,4170.0,10.209677419354838,0.3453887884267631,60.47411126889219,0.802,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4053,208.0,4529.0,9.042128603104214,0.36874051593323215,62.78162809838205,0.841,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4085,238.0,4686.0,8.353293413173652,0.35588633288227334,63.38781130673567,0.829,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4103,159.0,4396.0,10.660477453580901,0.40671641791044777,62.77898261852373,0.811,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4104,247.0,4448.0,8.906458797327394,0.29022988505747127,61.310503576265724,0.801,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4105,263.0,4610.0,8.146825396825397,0.31421121251629724,62.27180216238816,0.847,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4120,212.0,4894.0,8.906882591093117,0.39943342776203966,65.52258216822185,0.846,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4130,296.0,5131.0,8.22841726618705,0.3051643192488263,65.63214038474842,0.858,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4136,252.0,4723.0,7.681985294117647,0.36683417085427134,63.38815735184539,0.812,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4141,303.0,4679.0,6.930508474576271,0.3213885778275476,61.99768193436626,0.833,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4144,156.0,4191.0,11.399408284023668,0.3684210526315789,61.19961907349752,0.823,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4160,165.0,4179.0,10.026385224274406,0.39338235294117646,60.90212689860249,0.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4162,172.0,4698.0,11.595174262734584,0.3688073394495413,64.85598641070811,0.864,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4166,171.0,4381.0,9.356973995271868,0.42424242424242425,62.39947979820118,0.808,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4185,279.0,4292.0,7.399217221135029,0.2936708860759494,59.35585279476,0.808,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4199,288.0,5052.0,7.801393728222996,0.33178654292343385,65.19302368412323,0.871,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4203,298.0,4934.0,8.562015503875969,0.2678132678132678,64.09284645232147,0.88,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4214,235.0,4712.0,10.464720194647201,0.2724458204334365,63.65259873129788,0.843,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4242,176.0,4322.0,10.255208333333334,0.37142857142857144,61.818657904354396,0.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4271,176.0,4259.0,10.267195767195767,0.36462093862815886,61.31017670628982,0.807,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4276,201.0,4310.0,8.13135593220339,0.4026745913818722,61.17862722530747,0.802,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4313,256.0,5402.0,10.518123667377399,0.29379310344827586,68.41294881763507,0.876,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4317,172.0,4240.0,8.814814814814815,0.4304635761589404,61.243949874189234,0.805,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4320,264.0,4660.0,8.52965235173824,0.29880478087649404,62.646766750092176,0.853,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4395,293.0,4905.0,8.524271844660195,0.2747524752475248,63.96923558393336,0.864,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4434,243.0,4540.0,9.294784580498867,0.2894736842105263,62.131975632405116,0.822,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4439,138.0,4064.0,12.109677419354838,0.38392857142857145,60.56507665505941,0.806,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4454,173.0,4904.0,11.019607843137255,0.4044750430292599,66.39713899686252,0.863,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4459,245.0,4798.0,8.139047619047618,0.36363636363636365,64.11404330781382,0.835,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4479,205.0,4456.0,9.76328502415459,0.3376413570274637,62.26608404304347,0.843,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4495,152.0,4135.0,10.175675675675675,0.41762452107279696,60.8322058300822,0.805,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4523,181.0,4243.0,11.192528735632184,0.31568998109640833,61.07062434037898,0.801,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4529,209.0,4864.0,9.154488517745303,0.39244186046511625,65.3562693822524,0.824,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4540,268.0,4841.0,10.103211009174313,0.23863636363636365,63.97838161254183,0.836,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4552,176.0,5027.0,12.405333333333333,0.36116152450090744,67.25186951667867,0.882,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4571,215.0,4581.0,8.329938900203667,0.3909348441926346,63.04405571345063,0.81,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4601,152.0,4217.0,12.055727554179567,0.36,61.49920866575502,0.819,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4613,234.0,4293.0,8.54,0.3157894736842105,60.32728826776113,0.816,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4653,158.0,4198.0,11.132947976878613,0.373015873015873,61.21212121212121,0.818,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4668,167.0,4173.0,10.6890756302521,0.36259541984732824,60.808750582999465,0.802,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4695,233.0,5237.0,9.537223340040242,0.36164383561643837,67.65869826972678,0.832,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4703,256.0,5324.0,9.16030534351145,0.3435897435897436,67.84525931463106,0.878,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4786,250.0,4523.0,7.208711433756806,0.3757802746566791,61.84963992906267,0.806,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4800,182.0,4585.0,9.9688995215311,0.3933333333333333,63.771423223655844,0.834,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4836,310.0,5124.0,7.277867528271406,0.3326157158234661,65.30497520502753,0.832,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4852,222.0,4735.0,10.691358024691358,0.291866028708134,64.09968186544423,0.848,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4900,187.0,4096.0,9.583979328165375,0.34843205574912894,59.72987876262125,0.801,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4915,259.0,4393.0,8.740576496674057,0.2704225352112676,60.61088415235343,0.826,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4975,169.0,4354.0,11.620289855072464,0.3424124513618677,62.22747348861655,0.821,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4981,184.0,4821.0,10.264018691588785,0.39869281045751637,65.54431891672796,0.854,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4984,264.0,4280.0,8.067796610169491,0.2826086956521739,59.576439241331435,0.802,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4993,277.0,4523.0,7.938735177865613,0.29246487867177523,61.28573107447877,0.839,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5037,159.0,4156.0,10.641456582633053,0.38372093023255816,60.84764134874644,0.806,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5038,261.0,4393.0,8.133056133056133,0.29649595687331537,60.56854254073842,0.809,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5062,190.0,4383.0,9.822222222222223,0.36134453781512604,62.00465019277264,0.813,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5064,247.0,4559.0,9.29119638826185,0.28405797101449276,62.199496474097714,0.828,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5065,177.0,4379.0,10.25706940874036,0.3745583038869258,62.25355979187307,0.803,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5071,307.0,4638.0,7.510091743119267,0.2793427230046948,61.58926705178211,0.823,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5093,211.0,4258.0,8.655328798185941,0.35276073619631904,60.53799415024472,0.821,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5097,232.0,5055.0,8.555765595463138,0.3902759526938239,66.33039853928346,0.848,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5100,161.0,4377.0,12.63551401869159,0.33195020746887965,62.58472617691195,0.841,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5114,215.0,5277.0,10.372844827586206,0.36671575846833576,68.30568901798307,0.883,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5149,268.0,5554.0,8.429541595925297,0.37456242707117854,69.27731675146681,0.876,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5199,244.0,4499.0,8.144308943089431,0.33695652173913043,61.783570405091055,0.81,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5219,261.0,5456.0,10.0,0.3104359313077939,68.70707431204775,0.883,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5224,295.0,4644.0,8.614906832298137,0.2416452442159383,61.88279126074956,0.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5248,182.0,4200.0,9.714285714285714,0.36585365853658536,60.69791118090671,0.802,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5263,263.0,4780.0,8.979123173277662,0.29110512129380056,63.60710160803755,0.817,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5312,214.0,4200.0,8.502262443438914,0.3475609756097561,59.99583885283746,0.828,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5319,205.0,5382.0,11.516279069767442,0.3543307086614173,69.26101142488201,0.885,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5365,325.0,4437.0,7.15625,0.2520138089758343,59.5879453038573,0.823,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5368,145.0,4114.0,11.504559270516717,0.3881856540084388,60.817320060549065,0.815,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5379,151.0,4160.0,9.805194805194805,0.43656716417910446,61.05862848337599,0.803,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5394,237.0,4821.0,8.919753086419753,0.34439834024896265,64.45478980514655,0.846,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5404,191.0,4334.0,10.375328083989501,0.3321678321678322,61.589352958040195,0.823,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5410,145.0,4447.0,11.084239130434783,0.4346978557504873,63.48475769765774,0.826,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5420,238.0,5022.0,10.037362637362637,0.31313131313131315,65.96268100351216,0.868,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5427,180.0,4600.0,9.021786492374728,0.43661971830985913,63.930532382511075,0.825,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5458,181.0,4411.0,10.110831234256928,0.3737024221453287,62.42225129267602,0.809,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5479,228.0,4977.0,9.726293103448276,0.34104046242774566,65.82514169782625,0.866,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5493,260.0,4655.0,8.31,0.3157894736842105,62.68983378036641,0.853,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5502,219.0,5029.0,9.722814498933902,0.3633720930232558,66.39695505250148,0.851,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5508,169.0,4334.0,9.07906976744186,0.4357262103505843,62.06746846613255,0.801,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5516,217.0,5503.0,11.857476635514018,0.3271317829457364,69.89226974873094,0.894,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5567,192.0,5102.0,10.810185185185185,0.38461538461538464,67.48224521283258,0.886,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5578,267.0,5210.0,10.014799154334039,0.27837837837837837,66.79119903670146,0.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5585,168.0,4474.0,11.782857142857143,0.35135135135135137,63.20063727120502,0.841,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5604,160.0,4156.0,11.44311377245509,0.3522267206477733,60.825370298243506,0.803,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5608,231.0,4845.0,9.509761388286334,0.33236994219653176,64.76148273001532,0.837,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5625,273.0,5006.0,8.036101083032491,0.33978234582829503,65.14193779050561,0.861,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5640,319.0,4783.0,7.602517985611511,0.27085714285714285,62.49624998549991,0.852,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5696,184.0,4408.0,10.187817258883248,0.3633217993079585,62.333709092260875,0.833,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5703,218.0,5466.0,10.3875,0.3753581661891118,69.60922391094059,0.883,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5740,256.0,4757.0,9.18629550321199,0.2918395573997234,63.5711635776756,0.817,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5751,186.0,5165.0,11.977386934673367,0.363013698630137,68.06512568364238,0.896,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5770,180.0,4240.0,10.521739130434783,0.34306569343065696,61.068169016012966,0.799,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5804,190.0,4328.0,9.766169154228855,0.3581081081081081,61.56265949997652,0.813,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5836,207.0,4946.0,8.931726907630521,0.4127659574468085,66.01712960380479,0.84,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5842,205.0,4299.0,7.299227799227799,0.43291839557399725,61.00264240265803,0.805,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5854,175.0,4333.0,9.491525423728813,0.40476190476190477,61.9287809749512,0.806,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5864,311.0,5102.0,9.003921568627451,0.24238733252131547,65.1189152264227,0.837,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5868,229.0,4528.0,9.858513189448441,0.29102167182662536,62.330537128557594,0.861,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5870,161.0,4596.0,11.062992125984252,0.4059040590405904,64.30238012680924,0.836,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5877,157.0,4122.0,11.195266272189349,0.3656565656565657,60.61387491493829,0.811,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5907,259.0,4550.0,8.304703476482617,0.3074866310160428,61.87726735586667,0.848,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5939,186.0,4325.0,10.502659574468085,0.33807829181494664,61.62529522646572,0.804,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5959,246.0,4406.0,8.812917594654788,0.2920863309352518,60.99208468161351,0.804,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5969,193.0,4464.0,8.358490566037736,0.42388059701492536,62.585892879670816,0.824,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5972,166.0,4503.0,10.546153846153846,0.4028776978417266,63.471313400299586,0.826,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5976,286.0,5122.0,8.964980544747082,0.285,65.76093065034893,0.867,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5983,300.0,4395.0,7.896761133603238,0.24433249370277077,59.7635115793402,0.805,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6027,329.0,4972.0,7.768959435626103,0.265625,63.77049404078364,0.871,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6030,205.0,4933.0,8.787698412698413,0.4217207334273625,65.95996521004182,0.83,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6032,271.0,4872.0,8.571709233791749,0.30512820512820515,64.15698863828928,0.872,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6035,176.0,4348.0,10.945054945054945,0.34814814814814815,62.027317788840485,0.82,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6038,141.0,4388.0,11.256983240223464,0.4348697394789579,63.107518117984185,0.837,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6071,192.0,5005.0,11.060240963855422,0.3673805601317957,66.76356260928569,0.851,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6072,178.0,4254.0,9.661654135338345,0.3830155979202773,61.22577617205057,0.802,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6074,217.0,4179.0,9.553030303030303,0.29200652528548127,59.75656561213974,0.815,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6086,179.0,4221.0,9.9921875,0.3641207815275311,60.93544273916602,0.819,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6095,227.0,4921.0,7.963570127504553,0.41494845360824745,65.4219999162214,0.809,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6107,223.0,4497.0,7.405607476635515,0.41160949868073876,62.21047516567434,0.806,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6118,147.0,4146.0,11.796296296296296,0.37579617834394907,61.033877247867494,0.825,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6119,287.0,4508.0,7.41044776119403,0.3025516403402187,60.95664368023492,0.818,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6130,161.0,4434.0,10.140703517587939,0.42397137745974955,63.03621599254996,0.818,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6178,230.0,5029.0,10.587557603686635,0.3072289156626506,66.17579456471341,0.852,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6182,209.0,5190.0,11.720588235294118,0.3225283630470016,67.78910155263038,0.88,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6210,242.0,4472.0,9.026905829596412,0.29651162790697677,61.60920124790413,0.841,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6212,199.0,4984.0,11.306172839506173,0.34105960264900664,66.46474420812115,0.858,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6251,204.0,5052.0,12.225130890052355,0.3037542662116041,66.87055579907133,0.869,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6302,220.0,5160.0,10.31578947368421,0.34911242603550297,67.34972256892766,0.847,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6335,237.0,5049.0,11.078947368421053,0.27633587786259545,66.18537582244456,0.853,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_6365,279.0,5031.0,9.062,0.28369704749679076,65.21224799173537,0.859,"{""type"":""MultiPoint"",""coordinates"":[]}"
