system:index,EVI2,GI,MSR,RDVI,SGI,estimatefAPAR,.geo
9_74,1.7096442145270268,1.7443181818181819,1.8915040125418217,45.137728869833,8.360795454545455,0.591,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_141,1.9890735610957218,1.9692307692307693,2.775766181374352,47.39331229635852,14.256410256410257,0.651,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_219,1.8240722876069198,1.8097165991902835,2.191588134113449,43.16622334065694,10.186234817813766,0.554,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_221,1.9741554255700131,2.2222222222222223,2.7124935953685054,47.83316594901369,13.782608695652174,0.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_223,1.68078769301949,1.6096096096096095,1.8252401635935276,42.51231457674371,7.981981981981982,0.534,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_228,1.933466658706943,1.9551569506726458,2.552299829788793,47.01592847597172,12.61883408071749,0.599,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_229,1.895517676767677,1.8488888888888888,2.4169512076638666,44.97780347070195,11.675555555555556,0.596,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_310,1.7089925062447962,1.6477611940298507,1.8900240147739515,44.00319533997131,8.35223880597015,0.551,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_317,1.8750976613365278,1.875886524822695,2.3485468426538114,49.07506871455178,11.212765957446809,0.59,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_325,1.7104833442194645,1.6363636363636365,1.893515857498505,44.46946330301359,8.372434017595308,0.55,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_357,1.804424667045383,1.7992277992277992,2.135301553298475,43.18169959642221,9.83011583011583,0.549,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_404,1.9292548362315802,1.9895833333333333,2.5370067382840347,43.39176220188978,12.510416666666666,0.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_407,1.9431160332242638,2.0884615384615386,2.5884429878323383,51.409576613968476,12.876923076923077,0.603,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_409,1.74498531525339,1.8274647887323943,1.977616023448724,42.20356162514311,8.866197183098592,0.561,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_421,1.7117491824909645,1.7058823529411764,1.8965657042879185,43.342725148256235,8.390092879256965,0.557,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_434,1.8961525144983988,1.6524390243902438,2.4184756266143097,54.33618769253529,11.685975609756097,0.65,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_452,1.761097953482723,1.7447552447552448,2.018590418040863,43.14086419172491,9.111888111888112,0.54,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_454,1.663503110829906,1.5040214477211795,1.7868900287186757,44.13828699898641,7.766756032171582,0.548,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_458,1.9526494097718492,1.8477366255144032,2.6254700277082277,50.336086056621085,13.1440329218107,0.64,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_498,2.0655980196824246,2.3195266272189348,3.1467175298287864,49.35739580169525,17.19526627218935,0.627,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_523,1.9521995261573923,2.1393034825870645,2.6241313936181943,45.75896401527019,13.134328358208956,0.573,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_532,2.0368756386367735,2.0607734806629834,2.997236614523362,48.90443405950136,15.977900552486188,0.628,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_540,1.9313405683457752,2.23943661971831,2.5444858980803042,45.82375147646629,12.56338028169014,0.603,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_562,1.6670561243998812,1.4316702819956617,1.7944785969957338,49.25777843919013,7.809110629067245,0.531,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_567,1.6616123325751833,1.6153846153846154,1.7827306272059003,45.037944250236265,7.743589743589744,0.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_591,1.7123661787196853,1.654867256637168,1.8979699944091166,44.43289868864856,8.398230088495575,0.554,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_626,1.7666116510789167,1.8333333333333333,2.032916345744421,43.111525328310044,9.198581560283689,0.54,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_683,1.756291390728477,1.5636363636363637,2.006054496572482,46.08168550661352,9.036363636363637,0.58,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_686,1.801938219261054,1.7483221476510067,2.1281360103628577,46.17923200503647,9.78523489932886,0.579,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_760,1.768624641833811,1.6466666666666667,2.0380915061926625,44.56794871638052,9.23,0.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_765,2.0501815780785737,2.08125,3.065095324835569,46.90969258269092,16.525,0.647,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_768,1.7577641672853253,1.7836879432624113,2.010030512792729,42.674630340833936,9.060283687943262,0.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_802,1.9597509559760762,2.057915057915058,2.6534217314033635,52.46148825823669,13.347490347490348,0.637,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_833,1.869933677229182,1.9276018099547512,2.3322773591329464,43.174451600779335,11.104072398190045,0.538,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_877,1.997705670272042,2.1277777777777778,2.8137179293236203,46.090333033535835,14.544444444444444,0.586,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_924,1.7376611128575918,1.7228070175438597,1.9593740447672554,41.926465137957926,8.757894736842106,0.534,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_997,1.8867750277059474,2.005128205128205,2.387760776224183,41.41878092206823,11.476923076923077,0.529,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1002,1.788155520314978,1.8333333333333333,2.090148800275342,46.04378068509309,9.549019607843137,0.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1031,1.5759731085886883,1.4955156950672646,1.608196806791934,43.87070868426643,6.802690582959642,0.536,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1057,1.676300578034682,1.6298507462686567,1.8152039241107132,42.427983445648394,7.925373134328358,0.554,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1058,1.9445091643367507,1.9821428571428572,2.5948044519304587,41.41577936820099,12.922619047619047,0.539,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1081,1.9367238320520404,1.9608938547486034,2.5650381774539115,42.311069105698046,12.70949720670391,0.543,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1114,1.9038768739247973,1.9517543859649122,2.445693981993157,45.75857317202267,11.87280701754386,0.588,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1258,1.8794443774858383,1.7479338842975207,2.3630220569261664,45.71253420912118,11.309917355371901,0.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1263,1.9767124947005028,2.0098522167487687,2.7231799534157948,47.5356259121353,13.862068965517242,0.602,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1270,1.8919595195729535,1.9844357976653697,2.404620344284507,47.85021179525157,11.591439688715953,0.614,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1304,1.7085406750324537,1.7093023255813953,1.888932368983071,44.56713879116658,8.345930232558139,0.532,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1336,1.7741468295765748,1.6141975308641976,2.0525237484035896,46.61123190685228,9.317901234567902,0.608,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1358,1.8509083498311398,1.8244274809160306,2.2720187759591184,45.918688146500145,10.706106870229007,0.572,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1373,1.9052763551002987,1.9274809160305344,2.4503014582311144,49.13462603800608,11.904580152671755,0.606,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1378,1.802329364304769,1.8849206349206349,2.129480914409096,42.48986038214432,9.793650793650794,0.548,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1389,1.6180081855388815,1.6105263157894736,1.6911159884252285,42.38418221058749,7.242105263157895,0.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1390,1.8292282430213462,2.0083333333333333,2.2067636852960235,42.814498020741695,10.283333333333333,0.544,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1537,1.637276387543958,1.6155778894472361,1.7308032576809345,44.297178776239974,7.457286432160804,0.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1538,1.933036643764314,2.05859375,2.5504181091809452,50.34147249535205,12.60546875,0.558,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1569,1.6231726815897671,1.6842105263157894,1.7016974247811785,41.54507581450029,7.299168975069252,0.537,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1585,1.682445534390327,1.688427299703264,1.8289516360394789,42.84540128576423,8.002967359050444,0.534,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1627,2.025040827436037,2.2243902439024392,2.939171635094326,51.14338275405203,15.517073170731708,0.668,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1635,1.8647953477969135,1.8277153558052435,2.3154953420712086,47.14929045336833,10.99250936329588,0.598,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1656,1.8919991342615974,2.0505050505050506,2.405284069789126,42.01044281524869,11.595959595959595,0.584,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1672,1.8393485055674939,1.9056603773584906,2.23648617597783,49.87836396783105,10.474842767295597,0.602,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1673,1.7174302904084233,1.779874213836478,1.9100779128950305,43.28209124012953,8.468553459119496,0.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1677,1.8913931725319624,2.013824884792627,2.403034698807863,43.943086734944686,11.580645161290322,0.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1685,1.721736686088112,1.6536312849162011,1.9202624815063893,46.144283808220024,8.527932960893855,0.542,"{""type"":""MultiPoint"",""coordinates"":[]}"
